,CountryCode,target_group,subset,question_code,question_label,answer,percentage,notes
884,Ireland,Bisexual men,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Rarely,26,
885,Ireland,Bisexual men,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Never,41,
886,Italy,Bisexual men,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Always,7,
887,Italy,Bisexual men,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Often,16,
888,Italy,Bisexual men,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Rarely,28,
889,Italy,Bisexual men,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Never,49,
890,Lithuania,Bisexual men,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Always,5,‡
891,Lithuania,Bisexual men,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Often,21,‡
892,Lithuania,Bisexual men,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Rarely,22,‡
893,Lithuania,Bisexual men,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Never,52,
894,Luxembourg,Bisexual men,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Always,:, [1]
895,Luxembourg,Bisexual men,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Often,:, [1]
896,Luxembourg,Bisexual men,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Rarely,:, [1]
897,Luxembourg,Bisexual men,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Never,:, [1]
898,Latvia,Bisexual men,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Always,6,‡
899,Latvia,Bisexual men,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Often,29,‡
900,Latvia,Bisexual men,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Rarely,25,‡
901,Latvia,Bisexual men,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Never,41,‡
902,Malta,Bisexual men,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Always,:, [1]
903,Malta,Bisexual men,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Often,:, [1]
904,Malta,Bisexual men,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Rarely,:, [1]
905,Malta,Bisexual men,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Never,:, [1]
906,Netherlands,Bisexual men,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Always,13,
907,Netherlands,Bisexual men,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Often,16,
908,Netherlands,Bisexual men,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Rarely,34,
909,Netherlands,Bisexual men,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Never,37,
910,Poland,Bisexual men,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Always,4,
911,Poland,Bisexual men,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Often,19,
912,Poland,Bisexual men,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Rarely,32,
913,Poland,Bisexual men,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Never,46,
914,Portugal,Bisexual men,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Always,14,
915,Portugal,Bisexual men,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Often,16,
916,Portugal,Bisexual men,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Rarely,26,
917,Portugal,Bisexual men,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Never,44,
918,Romania,Bisexual men,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Always,12,
919,Romania,Bisexual men,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Often,14,
920,Romania,Bisexual men,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Rarely,25,
921,Romania,Bisexual men,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Never,49,
922,Sweden,Bisexual men,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Always,13,‡
923,Sweden,Bisexual men,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Often,23,
924,Sweden,Bisexual men,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Rarely,28,
925,Sweden,Bisexual men,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Never,36,
926,Slovenia,Bisexual men,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Always,11,‡
927,Slovenia,Bisexual men,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Often,23,‡
928,Slovenia,Bisexual men,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Rarely,39,‡
929,Slovenia,Bisexual men,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Never,26,‡
930,Slovakia,Bisexual men,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Always,6,‡
931,Slovakia,Bisexual men,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Often,18,
932,Slovakia,Bisexual men,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Rarely,34,
933,Slovakia,Bisexual men,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Never,42,
934,United Kingdom,Bisexual men,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Always,10,
935,United Kingdom,Bisexual men,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Often,23,
936,United Kingdom,Bisexual men,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Rarely,21,
937,Czechia,Trans people,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Never,48,
938,Germany,Trans people,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Always,4,
939,Germany,Trans people,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Often,14,
940,Germany,Trans people,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Rarely,26,
941,Germany,Trans people,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Never,55,
942,Denmark,Trans people,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Always,7,‡
943,Denmark,Trans people,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Often,22,
944,Denmark,Trans people,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Rarely,33,
945,Denmark,Trans people,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Never,38,
946,Estonia,Trans people,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Always,3,‡
947,Estonia,Trans people,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Often,17,
948,Estonia,Trans people,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Rarely,40,
949,Estonia,Trans people,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Never,39,
950,Greece,Trans people,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Always,9,
951,Greece,Trans people,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Often,17,
952,Greece,Trans people,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Rarely,33,
953,Greece,Trans people,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Never,41,
954,Spain,Trans people,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Always,17,
955,Spain,Trans people,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Often,22,
956,Spain,Trans people,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Rarely,26,
957,Spain,Trans people,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Never,35,
958,Finland,Trans people,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Always,4,
959,Finland,Trans people,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Often,24,
960,Finland,Trans people,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Rarely,38,
961,Finland,Trans people,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Never,34,
962,France,Trans people,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Always,8,
963,France,Trans people,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Often,18,
964,France,Trans people,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Rarely,34,
965,France,Trans people,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Never,40,
966,Croatia,Trans people,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Always,6,‡
967,Croatia,Trans people,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Often,17,‡
968,Croatia,Trans people,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Rarely,33,
969,Croatia,Trans people,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Never,43,
970,Hungary,Trans people,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Always,8,
971,Hungary,Trans people,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Often,16,
972,Hungary,Trans people,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Rarely,22,
973,Hungary,Trans people,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Never,54,
974,Ireland,Trans people,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Always,8,‡
975,Ireland,Trans people,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Often,22,
976,Ireland,Trans people,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Rarely,30,
977,Ireland,Trans people,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Never,40,
978,Italy,Trans people,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Always,8,
979,Italy,Trans people,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Often,20,
980,Italy,Trans people,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Rarely,28,
981,Italy,Trans people,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Never,44,
982,Lithuania,Trans people,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Always,4,‡
983,Lithuania,Trans people,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Often,17,‡
984,Lithuania,Trans people,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Rarely,28,
985,Lithuania,Trans people,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Never,51,
986,Luxembourg,Trans people,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Always,:, [1]
987,Luxembourg,Trans people,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Often,:, [1]
988,Luxembourg,Trans people,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Rarely,:, [1]
989,Luxembourg,Trans people,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Never,:, [1]
990,Latvia,Trans people,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Always,4,‡
991,Latvia,Trans people,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Often,12,‡
992,Latvia,Trans people,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Rarely,34,
993,Latvia,Trans people,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Never,49,
994,Malta,Trans people,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Always,24,‡
995,Malta,Trans people,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Often,31,
996,Malta,Trans people,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Rarely,27,‡
997,Malta,Trans people,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Never,18,‡
998,Netherlands,Trans people,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Always,6,
999,Netherlands,Trans people,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Often,27,
1000,Netherlands,Trans people,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Rarely,30,
1001,Netherlands,Trans people,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Never,37,
1002,Poland,Trans people,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Always,4,
1003,Poland,Trans people,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Often,14,
1004,Poland,Trans people,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Rarely,22,
1005,Poland,Trans people,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Never,60,
1006,Portugal,Trans people,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Always,7,
1007,Portugal,Trans people,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Often,25,
1008,Portugal,Trans people,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Rarely,26,
1009,Portugal,Trans people,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Never,42,
1010,Romania,Trans people,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Always,9,
1011,Romania,Trans people,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Often,20,
1012,Romania,Trans people,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Rarely,29,
1013,Austria,Gay men,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Always,6,
1014,Austria,Gay men,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Often,19,
1015,Austria,Gay men,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Rarely,29,
1016,Austria,Gay men,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Never,46,
1017,Belgium,Gay men,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Always,8,
1018,Belgium,Gay men,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Often,21,
1019,Belgium,Gay men,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Rarely,31,
1020,Belgium,Gay men,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Never,39,
1021,Bulgaria,Gay men,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Always,5,
1022,Bulgaria,Gay men,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Often,11,
1023,Bulgaria,Gay men,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Rarely,23,
1024,Bulgaria,Gay men,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Never,62,
1025,Cyprus,Gay men,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Always,6,
1026,Cyprus,Gay men,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Often,13,
1027,Cyprus,Gay men,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Rarely,29,
1028,Cyprus,Gay men,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Never,51,
1029,Czechia,Gay men,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Always,8,
1030,Czechia,Gay men,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Often,19,
1031,Czechia,Gay men,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Rarely,29,
1032,Czechia,Gay men,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Never,43,
1033,Germany,Gay men,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Always,7,
1034,Germany,Gay men,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Often,18,
1035,Germany,Gay men,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Rarely,29,
1036,Germany,Gay men,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Never,46,
1037,Denmark,Gay men,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Always,12,
1038,Austria,Intersex people,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Always,:, [1]
1039,Austria,Intersex people,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Often,:, [1]
1040,Austria,Intersex people,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Rarely,:, [1]
1041,Austria,Intersex people,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Never,:, [1]
1042,Belgium,Intersex people,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Always,17,‡
1043,Belgium,Intersex people,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Often,7,‡
1044,Belgium,Intersex people,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Rarely,25,‡
1045,Belgium,Intersex people,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Never,51,‡
1046,Bulgaria,Intersex people,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Always,:, [1]
1047,Bulgaria,Intersex people,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Often,:, [1]
1048,Bulgaria,Intersex people,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Rarely,:, [1]
1049,Bulgaria,Intersex people,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Never,:, [1]
1050,Cyprus,Intersex people,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Always,:, [1]
1051,Cyprus,Intersex people,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Often,:, [1]
1052,Cyprus,Intersex people,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Rarely,:, [1]
1053,Cyprus,Intersex people,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Never,:, [1]
1054,Czechia,Intersex people,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Always,15,‡
1055,Czechia,Intersex people,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Often,10,‡
1056,Czechia,Intersex people,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Rarely,29,‡
1057,Czechia,Intersex people,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Never,46,‡
1058,Germany,Intersex people,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Always,13,‡
1059,Germany,Intersex people,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Often,8,‡
1060,Germany,Intersex people,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Rarely,24,
1061,Germany,Intersex people,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Never,55,
1062,Denmark,Intersex people,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Always,:, [1]
1063,Denmark,Intersex people,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Often,:, [1]
1064,Denmark,Intersex people,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Rarely,:, [1]
1065,Denmark,Intersex people,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Never,:, [1]
1066,Estonia,Intersex people,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Always,:, [1]
1067,Estonia,Intersex people,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Often,:, [1]
1068,Estonia,Intersex people,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Rarely,:, [1]
1069,Estonia,Intersex people,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Never,:, [1]
1070,Greece,Intersex people,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Always,13,‡
1071,Greece,Intersex people,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Often,25,‡
1072,Greece,Intersex people,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Rarely,30,
1073,Greece,Intersex people,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Never,31,‡
1074,Spain,Intersex people,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Always,23,‡
1075,Spain,Intersex people,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Often,16,‡
1076,Spain,Intersex people,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Rarely,27,
1077,Spain,Intersex people,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Never,34,
1078,Finland,Intersex people,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Always,2,‡
1079,Finland,Intersex people,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Often,6,‡
1080,Finland,Intersex people,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Rarely,48,‡
1081,Finland,Intersex people,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Never,44,‡
1082,France,Intersex people,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Always,8,‡
1083,France,Intersex people,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Often,13,‡
1084,France,Intersex people,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Rarely,26,‡
1085,France,Intersex people,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Never,54,
1086,Croatia,Intersex people,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Always,:, [1]
1087,Croatia,Intersex people,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Often,:, [1]
1088,Croatia,Intersex people,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Rarely,:, [1]
1089,Croatia,Intersex people,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Never,:, [1]
1090,Hungary,Intersex people,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Always,13,‡
1091,Hungary,Intersex people,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Often,11,‡
1092,Hungary,Intersex people,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Rarely,39,‡
1093,Hungary,Intersex people,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Never,37,‡
1094,Ireland,Intersex people,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Always,:, [1]
1095,Ireland,Intersex people,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Often,:, [1]
1096,Ireland,Intersex people,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Rarely,:, [1]
1097,Ireland,Intersex people,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Never,:, [1]
1098,Italy,Intersex people,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Always,13,‡
1099,Italy,Intersex people,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Often,17,‡
1100,Italy,Intersex people,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Rarely,25,
1101,Italy,Intersex people,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Never,45,
1102,Lithuania,Intersex people,All,DEXc10_a,"During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?",Always,0,‡
