CountryCode,target_group,subset,question_code,question_label,answer,percentage,notes
Hungary,Trans people,All,DEXtr2,How old were you when you first told someone about feeling that your gender did not match the gender assigned to you at birth?,15-17y.o.,15,
Hungary,Trans people,All,DEXtr2,How old were you when you first told someone about feeling that your gender did not match the gender assigned to you at birth?,18-24y.o.,17,
Hungary,Trans people,All,DEXtr2,How old were you when you first told someone about feeling that your gender did not match the gender assigned to you at birth?,25-34y.o.,12,
Hungary,Trans people,All,DEXtr2,How old were you when you first told someone about feeling that your gender did not match the gender assigned to you at birth?,35-54y.o.,13,‡
Hungary,Trans people,All,DEXtr2,How old were you when you first told someone about feeling that your gender did not match the gender assigned to you at birth?,55y.o. or more,0,‡
Hungary,Trans people,All,DEXtr2,How old were you when you first told someone about feeling that your gender did not match the gender assigned to you at birth?,Have not told anybody,28,
Hungary,Trans people,All,DEXtr2,How old were you when you first told someone about feeling that your gender did not match the gender assigned to you at birth?,Prefer not to say or dont know,2,‡
Ireland,Trans people,All,DEXtr2,How old were you when you first told someone about feeling that your gender did not match the gender assigned to you at birth?,5y.o. or less,4,‡
Ireland,Trans people,All,DEXtr2,How old were you when you first told someone about feeling that your gender did not match the gender assigned to you at birth?,6-9y.o.,0,‡
Ireland,Trans people,All,DEXtr2,How old were you when you first told someone about feeling that your gender did not match the gender assigned to you at birth?,10-14y.o.,7,
Ireland,Trans people,All,DEXtr2,How old were you when you first told someone about feeling that your gender did not match the gender assigned to you at birth?,15-17y.o.,14,
Ireland,Trans people,All,DEXtr2,How old were you when you first told someone about feeling that your gender did not match the gender assigned to you at birth?,18-24y.o.,18,
Ireland,Trans people,All,DEXtr2,How old were you when you first told someone about feeling that your gender did not match the gender assigned to you at birth?,25-34y.o.,14,
Ireland,Trans people,All,DEXtr2,How old were you when you first told someone about feeling that your gender did not match the gender assigned to you at birth?,35-54y.o.,26,
Ireland,Trans people,All,DEXtr2,How old were you when you first told someone about feeling that your gender did not match the gender assigned to you at birth?,55y.o. or more,0,‡
Ireland,Trans people,All,DEXtr2,How old were you when you first told someone about feeling that your gender did not match the gender assigned to you at birth?,Have not told anybody,14,
Ireland,Trans people,All,DEXtr2,How old were you when you first told someone about feeling that your gender did not match the gender assigned to you at birth?,Prefer not to say or dont know,2,‡
Italy,Trans people,All,DEXtr2,How old were you when you first told someone about feeling that your gender did not match the gender assigned to you at birth?,5y.o. or less,1,‡
Italy,Trans people,All,DEXtr2,How old were you when you first told someone about feeling that your gender did not match the gender assigned to you at birth?,6-9y.o.,1,‡
Italy,Trans people,All,DEXtr2,How old were you when you first told someone about feeling that your gender did not match the gender assigned to you at birth?,10-14y.o.,12,
Italy,Trans people,All,DEXtr2,How old were you when you first told someone about feeling that your gender did not match the gender assigned to you at birth?,15-17y.o.,13,
Italy,Trans people,All,DEXtr2,How old were you when you first told someone about feeling that your gender did not match the gender assigned to you at birth?,18-24y.o.,23,
Italy,Trans people,All,DEXtr2,How old were you when you first told someone about feeling that your gender did not match the gender assigned to you at birth?,25-34y.o.,12,
Italy,Trans people,All,DEXtr2,How old were you when you first told someone about feeling that your gender did not match the gender assigned to you at birth?,35-54y.o.,11,‡
Italy,Trans people,All,DEXtr2,How old were you when you first told someone about feeling that your gender did not match the gender assigned to you at birth?,55y.o. or more,1,‡
Italy,Trans people,All,DEXtr2,How old were you when you first told someone about feeling that your gender did not match the gender assigned to you at birth?,Have not told anybody,25,
Italy,Trans people,All,DEXtr2,How old were you when you first told someone about feeling that your gender did not match the gender assigned to you at birth?,Prefer not to say or dont know,1,‡
Lithuania,Trans people,All,DEXtr2,How old were you when you first told someone about feeling that your gender did not match the gender assigned to you at birth?,5y.o. or less,1,‡
Lithuania,Trans people,All,DEXtr2,How old were you when you first told someone about feeling that your gender did not match the gender assigned to you at birth?,6-9y.o.,0,‡
Lithuania,Trans people,All,DEXtr2,How old were you when you first told someone about feeling that your gender did not match the gender assigned to you at birth?,10-14y.o.,23,
Lithuania,Trans people,All,DEXtr2,How old were you when you first told someone about feeling that your gender did not match the gender assigned to you at birth?,15-17y.o.,27,
Lithuania,Trans people,All,DEXtr2,How old were you when you first told someone about feeling that your gender did not match the gender assigned to you at birth?,18-24y.o.,18,
Lithuania,Trans people,All,DEXtr2,How old were you when you first told someone about feeling that your gender did not match the gender assigned to you at birth?,25-34y.o.,4,‡
Lithuania,Trans people,All,DEXtr2,How old were you when you first told someone about feeling that your gender did not match the gender assigned to you at birth?,35-54y.o.,1,‡
Lithuania,Trans people,All,DEXtr2,How old were you when you first told someone about feeling that your gender did not match the gender assigned to you at birth?,55y.o. or more,0,‡
Lithuania,Trans people,All,DEXtr2,How old were you when you first told someone about feeling that your gender did not match the gender assigned to you at birth?,Have not told anybody,27,
Lithuania,Trans people,All,DEXtr2,How old were you when you first told someone about feeling that your gender did not match the gender assigned to you at birth?,Prefer not to say or dont know,0,‡
Luxembourg,Trans people,All,DEXtr2,How old were you when you first told someone about feeling that your gender did not match the gender assigned to you at birth?,5y.o. or less,0,‡
Luxembourg,Trans people,All,DEXtr2,How old were you when you first told someone about feeling that your gender did not match the gender assigned to you at birth?,6-9y.o.,1,‡
Luxembourg,Trans people,All,DEXtr2,How old were you when you first told someone about feeling that your gender did not match the gender assigned to you at birth?,10-14y.o.,24,‡
Luxembourg,Trans people,All,DEXtr2,How old were you when you first told someone about feeling that your gender did not match the gender assigned to you at birth?,15-17y.o.,11,‡
Luxembourg,Trans people,All,DEXtr2,How old were you when you first told someone about feeling that your gender did not match the gender assigned to you at birth?,18-24y.o.,32,‡
Luxembourg,Trans people,All,DEXtr2,How old were you when you first told someone about feeling that your gender did not match the gender assigned to you at birth?,25-34y.o.,10,‡
Luxembourg,Trans people,All,DEXtr2,How old were you when you first told someone about feeling that your gender did not match the gender assigned to you at birth?,35-54y.o.,7,‡
Luxembourg,Trans people,All,DEXtr2,How old were you when you first told someone about feeling that your gender did not match the gender assigned to you at birth?,55y.o. or more,0,‡
Luxembourg,Trans people,All,DEXtr2,How old were you when you first told someone about feeling that your gender did not match the gender assigned to you at birth?,Have not told anybody,11,‡
Luxembourg,Trans people,All,DEXtr2,How old were you when you first told someone about feeling that your gender did not match the gender assigned to you at birth?,Prefer not to say or dont know,3,‡
Latvia,Trans people,All,DEXtr2,How old were you when you first told someone about feeling that your gender did not match the gender assigned to you at birth?,5y.o. or less,2,‡
Latvia,Trans people,All,DEXtr2,How old were you when you first told someone about feeling that your gender did not match the gender assigned to you at birth?,6-9y.o.,0,‡
Latvia,Trans people,All,DEXtr2,How old were you when you first told someone about feeling that your gender did not match the gender assigned to you at birth?,10-14y.o.,14,‡
Latvia,Trans people,All,DEXtr2,How old were you when you first told someone about feeling that your gender did not match the gender assigned to you at birth?,15-17y.o.,25,
Latvia,Trans people,All,DEXtr2,How old were you when you first told someone about feeling that your gender did not match the gender assigned to you at birth?,18-24y.o.,25,
Latvia,Trans people,All,DEXtr2,How old were you when you first told someone about feeling that your gender did not match the gender assigned to you at birth?,25-34y.o.,10,‡
Latvia,Trans people,All,DEXtr2,How old were you when you first told someone about feeling that your gender did not match the gender assigned to you at birth?,35-54y.o.,3,‡
Latvia,Trans people,All,DEXtr2,How old were you when you first told someone about feeling that your gender did not match the gender assigned to you at birth?,55y.o. or more,0,‡
Latvia,Trans people,All,DEXtr2,How old were you when you first told someone about feeling that your gender did not match the gender assigned to you at birth?,Have not told anybody,17,‡
Latvia,Trans people,All,DEXtr2,How old were you when you first told someone about feeling that your gender did not match the gender assigned to you at birth?,Prefer not to say or dont know,3,‡
Malta,Trans people,All,DEXtr2,How old were you when you first told someone about feeling that your gender did not match the gender assigned to you at birth?,5y.o. or less,3,‡
Malta,Trans people,All,DEXtr2,How old were you when you first told someone about feeling that your gender did not match the gender assigned to you at birth?,6-9y.o.,2,‡
Malta,Trans people,All,DEXtr2,How old were you when you first told someone about feeling that your gender did not match the gender assigned to you at birth?,10-14y.o.,21,
Malta,Trans people,All,DEXtr2,How old were you when you first told someone about feeling that your gender did not match the gender assigned to you at birth?,15-17y.o.,34,
Malta,Trans people,All,DEXtr2,How old were you when you first told someone about feeling that your gender did not match the gender assigned to you at birth?,18-24y.o.,17,‡
Malta,Trans people,All,DEXtr2,How old were you when you first told someone about feeling that your gender did not match the gender assigned to you at birth?,25-34y.o.,3,‡
Malta,Trans people,All,DEXtr2,How old were you when you first told someone about feeling that your gender did not match the gender assigned to you at birth?,35-54y.o.,4,‡
Malta,Trans people,All,DEXtr2,How old were you when you first told someone about feeling that your gender did not match the gender assigned to you at birth?,55y.o. or more,0,‡
Malta,Trans people,All,DEXtr2,How old were you when you first told someone about feeling that your gender did not match the gender assigned to you at birth?,Have not told anybody,13,‡
Malta,Trans people,All,DEXtr2,How old were you when you first told someone about feeling that your gender did not match the gender assigned to you at birth?,Prefer not to say or dont know,3,‡
Netherlands,Trans people,All,DEXtr2,How old were you when you first told someone about feeling that your gender did not match the gender assigned to you at birth?,5y.o. or less,4,
Netherlands,Trans people,All,DEXtr2,How old were you when you first told someone about feeling that your gender did not match the gender assigned to you at birth?,6-9y.o.,3,‡
Netherlands,Trans people,All,DEXtr2,How old were you when you first told someone about feeling that your gender did not match the gender assigned to you at birth?,10-14y.o.,6,
Netherlands,Trans people,All,DEXtr2,How old were you when you first told someone about feeling that your gender did not match the gender assigned to you at birth?,15-17y.o.,15,
Netherlands,Trans people,All,DEXtr2,How old were you when you first told someone about feeling that your gender did not match the gender assigned to you at birth?,18-24y.o.,26,
Netherlands,Trans people,All,DEXtr2,How old were you when you first told someone about feeling that your gender did not match the gender assigned to you at birth?,25-34y.o.,13,
Netherlands,Trans people,All,DEXtr2,How old were you when you first told someone about feeling that your gender did not match the gender assigned to you at birth?,35-54y.o.,19,
Netherlands,Trans people,All,DEXtr2,How old were you when you first told someone about feeling that your gender did not match the gender assigned to you at birth?,55y.o. or more,3,‡
Netherlands,Trans people,All,DEXtr2,How old were you when you first told someone about feeling that your gender did not match the gender assigned to you at birth?,Have not told anybody,10,
Netherlands,Trans people,All,DEXtr2,How old were you when you first told someone about feeling that your gender did not match the gender assigned to you at birth?,Prefer not to say or dont know,0,‡
Poland,Trans people,All,DEXtr2,How old were you when you first told someone about feeling that your gender did not match the gender assigned to you at birth?,5y.o. or less,2,
Poland,Trans people,All,DEXtr2,How old were you when you first told someone about feeling that your gender did not match the gender assigned to you at birth?,6-9y.o.,3,
Poland,Trans people,All,DEXtr2,How old were you when you first told someone about feeling that your gender did not match the gender assigned to you at birth?,10-14y.o.,11,
Poland,Trans people,All,DEXtr2,How old were you when you first told someone about feeling that your gender did not match the gender assigned to you at birth?,15-17y.o.,22,
Poland,Trans people,All,DEXtr2,How old were you when you first told someone about feeling that your gender did not match the gender assigned to you at birth?,18-24y.o.,20,
Poland,Trans people,All,DEXtr2,How old were you when you first told someone about feeling that your gender did not match the gender assigned to you at birth?,25-34y.o.,10,
Poland,Trans people,All,DEXtr2,How old were you when you first told someone about feeling that your gender did not match the gender assigned to you at birth?,35-54y.o.,12,
Poland,Trans people,All,DEXtr2,How old were you when you first told someone about feeling that your gender did not match the gender assigned to you at birth?,55y.o. or more,0,‡
Poland,Trans people,All,DEXtr2,How old were you when you first told someone about feeling that your gender did not match the gender assigned to you at birth?,Have not told anybody,18,
Poland,Trans people,All,DEXtr2,How old were you when you first told someone about feeling that your gender did not match the gender assigned to you at birth?,Prefer not to say or dont know,1,‡
Portugal,Trans people,All,DEXtr2,How old were you when you first told someone about feeling that your gender did not match the gender assigned to you at birth?,5y.o. or less,0,‡
Portugal,Trans people,All,DEXtr2,How old were you when you first told someone about feeling that your gender did not match the gender assigned to you at birth?,6-9y.o.,2,‡
Portugal,Trans people,All,DEXtr2,How old were you when you first told someone about feeling that your gender did not match the gender assigned to you at birth?,10-14y.o.,12,
Portugal,Trans people,All,DEXtr2,How old were you when you first told someone about feeling that your gender did not match the gender assigned to you at birth?,15-17y.o.,18,
Portugal,Trans people,All,DEXtr2,How old were you when you first told someone about feeling that your gender did not match the gender assigned to you at birth?,18-24y.o.,25,
Portugal,Trans people,All,DEXtr2,How old were you when you first told someone about feeling that your gender did not match the gender assigned to you at birth?,25-34y.o.,9,
Portugal,Trans people,All,DEXtr2,How old were you when you first told someone about feeling that your gender did not match the gender assigned to you at birth?,35-54y.o.,10,‡
Portugal,Trans people,All,DEXtr2,How old were you when you first told someone about feeling that your gender did not match the gender assigned to you at birth?,55y.o. or more,0,‡
Portugal,Trans people,All,DEXtr2,How old were you when you first told someone about feeling that your gender did not match the gender assigned to you at birth?,Have not told anybody,24,
Portugal,Trans people,All,DEXtr2,How old were you when you first told someone about feeling that your gender did not match the gender assigned to you at birth?,Prefer not to say or dont know,0,‡
Romania,Trans people,All,DEXtr2,How old were you when you first told someone about feeling that your gender did not match the gender assigned to you at birth?,5y.o. or less,6,‡
Romania,Trans people,All,DEXtr2,How old were you when you first told someone about feeling that your gender did not match the gender assigned to you at birth?,6-9y.o.,3,‡
Romania,Trans people,All,DEXtr2,How old were you when you first told someone about feeling that your gender did not match the gender assigned to you at birth?,10-14y.o.,17,
Romania,Trans people,All,DEXtr2,How old were you when you first told someone about feeling that your gender did not match the gender assigned to you at birth?,15-17y.o.,16,
Romania,Trans people,All,DEXtr2,How old were you when you first told someone about feeling that your gender did not match the gender assigned to you at birth?,18-24y.o.,11,
Romania,Trans people,All,DEXtr2,How old were you when you first told someone about feeling that your gender did not match the gender assigned to you at birth?,25-34y.o.,12,‡
Romania,Trans people,All,DEXtr2,How old were you when you first told someone about feeling that your gender did not match the gender assigned to you at birth?,35-54y.o.,2,‡
Romania,Trans people,All,DEXtr2,How old were you when you first told someone about feeling that your gender did not match the gender assigned to you at birth?,55y.o. or more,0,‡
Romania,Trans people,All,DEXtr2,How old were you when you first told someone about feeling that your gender did not match the gender assigned to you at birth?,Have not told anybody,33,
Romania,Trans people,All,DEXtr2,How old were you when you first told someone about feeling that your gender did not match the gender assigned to you at birth?,Prefer not to say or dont know,0,‡
Sweden,Trans people,All,DEXtr2,How old were you when you first told someone about feeling that your gender did not match the gender assigned to you at birth?,5y.o. or less,5,‡
Sweden,Trans people,All,DEXtr2,How old were you when you first told someone about feeling that your gender did not match the gender assigned to you at birth?,6-9y.o.,2,‡
Sweden,Trans people,All,DEXtr2,How old were you when you first told someone about feeling that your gender did not match the gender assigned to you at birth?,10-14y.o.,7,
Sweden,Trans people,All,DEXtr2,How old were you when you first told someone about feeling that your gender did not match the gender assigned to you at birth?,15-17y.o.,12,
Sweden,Trans people,All,DEXtr2,How old were you when you first told someone about feeling that your gender did not match the gender assigned to you at birth?,18-24y.o.,24,
Sweden,Trans people,All,DEXtr2,How old were you when you first told someone about feeling that your gender did not match the gender assigned to you at birth?,25-34y.o.,20,
Sweden,Trans people,All,DEXtr2,How old were you when you first told someone about feeling that your gender did not match the gender assigned to you at birth?,35-54y.o.,18,
Sweden,Trans people,All,DEXtr2,How old were you when you first told someone about feeling that your gender did not match the gender assigned to you at birth?,55y.o. or more,2,‡
Sweden,Trans people,All,DEXtr2,How old were you when you first told someone about feeling that your gender did not match the gender assigned to you at birth?,Have not told anybody,10,
Sweden,Trans people,All,DEXtr2,How old were you when you first told someone about feeling that your gender did not match the gender assigned to you at birth?,Prefer not to say or dont know,1,‡
Slovenia,Trans people,All,DEXtr2,How old were you when you first told someone about feeling that your gender did not match the gender assigned to you at birth?,5y.o. or less,0,‡
Slovenia,Trans people,All,DEXtr2,How old were you when you first told someone about feeling that your gender did not match the gender assigned to you at birth?,6-9y.o.,0,‡
Slovenia,Trans people,All,DEXtr2,How old were you when you first told someone about feeling that your gender did not match the gender assigned to you at birth?,10-14y.o.,20,‡
Slovenia,Trans people,All,DEXtr2,How old were you when you first told someone about feeling that your gender did not match the gender assigned to you at birth?,15-17y.o.,26,‡
Slovenia,Trans people,All,DEXtr2,How old were you when you first told someone about feeling that your gender did not match the gender assigned to you at birth?,18-24y.o.,28,‡
Slovenia,Trans people,All,DEXtr2,How old were you when you first told someone about feeling that your gender did not match the gender assigned to you at birth?,25-34y.o.,8,‡
Slovenia,Trans people,All,DEXtr2,How old were you when you first told someone about feeling that your gender did not match the gender assigned to you at birth?,35-54y.o.,7,‡
Slovenia,Trans people,All,DEXtr2,How old were you when you first told someone about feeling that your gender did not match the gender assigned to you at birth?,55y.o. or more,0,‡
Slovenia,Trans people,All,DEXtr2,How old were you when you first told someone about feeling that your gender did not match the gender assigned to you at birth?,Have not told anybody,11,‡
Slovenia,Trans people,All,DEXtr2,How old were you when you first told someone about feeling that your gender did not match the gender assigned to you at birth?,Prefer not to say or dont know,0,‡
Slovakia,Trans people,All,DEXtr2,How old were you when you first told someone about feeling that your gender did not match the gender assigned to you at birth?,5y.o. or less,2,‡
Slovakia,Trans people,All,DEXtr2,How old were you when you first told someone about feeling that your gender did not match the gender assigned to you at birth?,6-9y.o.,1,‡
Slovakia,Trans people,All,DEXtr2,How old were you when you first told someone about feeling that your gender did not match the gender assigned to you at birth?,10-14y.o.,17,
Slovakia,Trans people,All,DEXtr2,How old were you when you first told someone about feeling that your gender did not match the gender assigned to you at birth?,15-17y.o.,30,
Slovakia,Trans people,All,DEXtr2,How old were you when you first told someone about feeling that your gender did not match the gender assigned to you at birth?,18-24y.o.,21,
Slovakia,Trans people,All,DEXtr2,How old were you when you first told someone about feeling that your gender did not match the gender assigned to you at birth?,25-34y.o.,7,
Slovakia,Trans people,All,DEXtr2,How old were you when you first told someone about feeling that your gender did not match the gender assigned to you at birth?,35-54y.o.,0,‡
Slovakia,Trans people,All,DEXtr2,How old were you when you first told someone about feeling that your gender did not match the gender assigned to you at birth?,55y.o. or more,1,‡
Slovakia,Trans people,All,DEXtr2,How old were you when you first told someone about feeling that your gender did not match the gender assigned to you at birth?,Have not told anybody,21,
Slovakia,Trans people,All,DEXtr2,How old were you when you first told someone about feeling that your gender did not match the gender assigned to you at birth?,Prefer not to say or dont know,0,‡
United Kingdom,Trans people,All,DEXtr2,How old were you when you first told someone about feeling that your gender did not match the gender assigned to you at birth?,5y.o. or less,3,
United Kingdom,Trans people,All,DEXtr2,How old were you when you first told someone about feeling that your gender did not match the gender assigned to you at birth?,6-9y.o.,3,
United Kingdom,Trans people,All,DEXtr2,How old were you when you first told someone about feeling that your gender did not match the gender assigned to you at birth?,10-14y.o.,10,
United Kingdom,Trans people,All,DEXtr2,How old were you when you first told someone about feeling that your gender did not match the gender assigned to you at birth?,15-17y.o.,16,
United Kingdom,Trans people,All,DEXtr2,How old were you when you first told someone about feeling that your gender did not match the gender assigned to you at birth?,18-24y.o.,17,
United Kingdom,Trans people,All,DEXtr2,How old were you when you first told someone about feeling that your gender did not match the gender assigned to you at birth?,25-34y.o.,11,
United Kingdom,Trans people,All,DEXtr2,How old were you when you first told someone about feeling that your gender did not match the gender assigned to you at birth?,35-54y.o.,19,
United Kingdom,Trans people,All,DEXtr2,How old were you when you first told someone about feeling that your gender did not match the gender assigned to you at birth?,55y.o. or more,2,
United Kingdom,Trans people,All,DEXtr2,How old were you when you first told someone about feeling that your gender did not match the gender assigned to you at birth?,Have not told anybody,18,
United Kingdom,Trans people,All,DEXtr2,How old were you when you first told someone about feeling that your gender did not match the gender assigned to you at birth?,Prefer not to say or dont know,1,
EU-28,Trans people,All,DEXtr2,How old were you when you first told someone about feeling that your gender did not match the gender assigned to you at birth?,5y.o. or less,3,
EU-28,Trans people,All,DEXtr2,How old were you when you first told someone about feeling that your gender did not match the gender assigned to you at birth?,6-9y.o.,2,
EU-28,Trans people,All,DEXtr2,How old were you when you first told someone about feeling that your gender did not match the gender assigned to you at birth?,10-14y.o.,9,
EU-28,Trans people,All,DEXtr2,How old were you when you first told someone about feeling that your gender did not match the gender assigned to you at birth?,15-17y.o.,16,
EU-28,Trans people,All,DEXtr2,How old were you when you first told someone about feeling that your gender did not match the gender assigned to you at birth?,18-24y.o.,22,
EU-28,Trans people,All,DEXtr2,How old were you when you first told someone about feeling that your gender did not match the gender assigned to you at birth?,25-34y.o.,13,
EU-28,Trans people,All,DEXtr2,How old were you when you first told someone about feeling that your gender did not match the gender assigned to you at birth?,35-54y.o.,14,
EU-28,Trans people,All,DEXtr2,How old were you when you first told someone about feeling that your gender did not match the gender assigned to you at birth?,55y.o. or more,1,
EU-28,Trans people,All,DEXtr2,How old were you when you first told someone about feeling that your gender did not match the gender assigned to you at birth?,Have not told anybody,18,
EU-28,Trans people,All,DEXtr2,How old were you when you first told someone about feeling that your gender did not match the gender assigned to you at birth?,Prefer not to say or dont know,1,
North Macedonia,Trans people,All,DEXtr2,How old were you when you first told someone about feeling that your gender did not match the gender assigned to you at birth?,5y.o. or less,3,‡
North Macedonia,Trans people,All,DEXtr2,How old were you when you first told someone about feeling that your gender did not match the gender assigned to you at birth?,6-9y.o.,6,‡
North Macedonia,Trans people,All,DEXtr2,How old were you when you first told someone about feeling that your gender did not match the gender assigned to you at birth?,10-14y.o.,5,‡
North Macedonia,Trans people,All,DEXtr2,How old were you when you first told someone about feeling that your gender did not match the gender assigned to you at birth?,15-17y.o.,23,‡
North Macedonia,Trans people,All,DEXtr2,How old were you when you first told someone about feeling that your gender did not match the gender assigned to you at birth?,18-24y.o.,9,‡
North Macedonia,Trans people,All,DEXtr2,How old were you when you first told someone about feeling that your gender did not match the gender assigned to you at birth?,25-34y.o.,10,‡
North Macedonia,Trans people,All,DEXtr2,How old were you when you first told someone about feeling that your gender did not match the gender assigned to you at birth?,35-54y.o.,0,‡
North Macedonia,Trans people,All,DEXtr2,How old were you when you first told someone about feeling that your gender did not match the gender assigned to you at birth?,Have not told anybody,43,
North Macedonia,Trans people,All,DEXtr2,How old were you when you first told someone about feeling that your gender did not match the gender assigned to you at birth?,Prefer not to say or dont know,0,‡
Serbia,Trans people,All,DEXtr2,How old were you when you first told someone about feeling that your gender did not match the gender assigned to you at birth?,5y.o. or less,3,‡
Serbia,Trans people,All,DEXtr2,How old were you when you first told someone about feeling that your gender did not match the gender assigned to you at birth?,6-9y.o.,1,‡
Serbia,Trans people,All,DEXtr2,How old were you when you first told someone about feeling that your gender did not match the gender assigned to you at birth?,10-14y.o.,8,‡
Serbia,Trans people,All,DEXtr2,How old were you when you first told someone about feeling that your gender did not match the gender assigned to you at birth?,15-17y.o.,26,
Serbia,Trans people,All,DEXtr2,How old were you when you first told someone about feeling that your gender did not match the gender assigned to you at birth?,18-24y.o.,20,
Serbia,Trans people,All,DEXtr2,How old were you when you first told someone about feeling that your gender did not match the gender assigned to you at birth?,25-34y.o.,5,‡
Serbia,Trans people,All,DEXtr2,How old were you when you first told someone about feeling that your gender did not match the gender assigned to you at birth?,35-54y.o.,2,‡
Serbia,Trans people,All,DEXtr2,How old were you when you first told someone about feeling that your gender did not match the gender assigned to you at birth?,Have not told anybody,35,
Serbia,Trans people,All,DEXtr2,How old were you when you first told someone about feeling that your gender did not match the gender assigned to you at birth?,Prefer not to say or dont know,2,‡
Austria,Trans people,All,DEXtr3,Have you undergone any kind of intervention to change your body so it better matches your gender identity?,Yes,45,
Austria,Trans people,All,DEXtr3,Have you undergone any kind of intervention to change your body so it better matches your gender identity?,No,52,
Austria,Trans people,All,DEXtr3,Have you undergone any kind of intervention to change your body so it better matches your gender identity?,Prefer not to say,2,‡
Belgium,Trans people,All,DEXtr3,Have you undergone any kind of intervention to change your body so it better matches your gender identity?,Yes,34,
Belgium,Trans people,All,DEXtr3,Have you undergone any kind of intervention to change your body so it better matches your gender identity?,No,65,
Belgium,Trans people,All,DEXtr3,Have you undergone any kind of intervention to change your body so it better matches your gender identity?,Prefer not to say,1,‡
Bulgaria,Trans people,All,DEXtr3,Have you undergone any kind of intervention to change your body so it better matches your gender identity?,Yes,21,
Bulgaria,Trans people,All,DEXtr3,Have you undergone any kind of intervention to change your body so it better matches your gender identity?,No,76,
Bulgaria,Trans people,All,DEXtr3,Have you undergone any kind of intervention to change your body so it better matches your gender identity?,Prefer not to say,3,‡
Cyprus,Trans people,All,DEXtr3,Have you undergone any kind of intervention to change your body so it better matches your gender identity?,Yes,21,‡
Cyprus,Trans people,All,DEXtr3,Have you undergone any kind of intervention to change your body so it better matches your gender identity?,No,79,‡
Cyprus,Trans people,All,DEXtr3,Have you undergone any kind of intervention to change your body so it better matches your gender identity?,Prefer not to say,0,‡
Czechia,Trans people,All,DEXtr3,Have you undergone any kind of intervention to change your body so it better matches your gender identity?,Yes,37,
Czechia,Trans people,All,DEXtr3,Have you undergone any kind of intervention to change your body so it better matches your gender identity?,No,63,
Czechia,Trans people,All,DEXtr3,Have you undergone any kind of intervention to change your body so it better matches your gender identity?,Prefer not to say,0,‡
Germany,Trans people,All,DEXtr3,Have you undergone any kind of intervention to change your body so it better matches your gender identity?,Yes,46,
Germany,Trans people,All,DEXtr3,Have you undergone any kind of intervention to change your body so it better matches your gender identity?,No,52,
Germany,Trans people,All,DEXtr3,Have you undergone any kind of intervention to change your body so it better matches your gender identity?,Prefer not to say,1,
Denmark,Trans people,All,DEXtr3,Have you undergone any kind of intervention to change your body so it better matches your gender identity?,Yes,32,
Denmark,Trans people,All,DEXtr3,Have you undergone any kind of intervention to change your body so it better matches your gender identity?,No,64,
Denmark,Trans people,All,DEXtr3,Have you undergone any kind of intervention to change your body so it better matches your gender identity?,Prefer not to say,4,‡
Estonia,Trans people,All,DEXtr3,Have you undergone any kind of intervention to change your body so it better matches your gender identity?,Yes,15,
Estonia,Trans people,All,DEXtr3,Have you undergone any kind of intervention to change your body so it better matches your gender identity?,No,84,
Estonia,Trans people,All,DEXtr3,Have you undergone any kind of intervention to change your body so it better matches your gender identity?,Prefer not to say,1,‡
Greece,Trans people,All,DEXtr3,Have you undergone any kind of intervention to change your body so it better matches your gender identity?,Yes,15,
Greece,Trans people,All,DEXtr3,Have you undergone any kind of intervention to change your body so it better matches your gender identity?,No,85,
Greece,Trans people,All,DEXtr3,Have you undergone any kind of intervention to change your body so it better matches your gender identity?,Prefer not to say,1,‡
Spain,Trans people,All,DEXtr3,Have you undergone any kind of intervention to change your body so it better matches your gender identity?,Yes,18,
Spain,Trans people,All,DEXtr3,Have you undergone any kind of intervention to change your body so it better matches your gender identity?,No,80,
Spain,Trans people,All,DEXtr3,Have you undergone any kind of intervention to change your body so it better matches your gender identity?,Prefer not to say,2,‡
Finland,Trans people,All,DEXtr3,Have you undergone any kind of intervention to change your body so it better matches your gender identity?,Yes,28,
Finland,Trans people,All,DEXtr3,Have you undergone any kind of intervention to change your body so it better matches your gender identity?,No,72,
Finland,Trans people,All,DEXtr3,Have you undergone any kind of intervention to change your body so it better matches your gender identity?,Prefer not to say,0,‡
France,Trans people,All,DEXtr3,Have you undergone any kind of intervention to change your body so it better matches your gender identity?,Yes,17,
France,Trans people,All,DEXtr3,Have you undergone any kind of intervention to change your body so it better matches your gender identity?,No,82,
France,Trans people,All,DEXtr3,Have you undergone any kind of intervention to change your body so it better matches your gender identity?,Prefer not to say,2,‡
Croatia,Trans people,All,DEXtr3,Have you undergone any kind of intervention to change your body so it better matches your gender identity?,Yes,6,‡
Croatia,Trans people,All,DEXtr3,Have you undergone any kind of intervention to change your body so it better matches your gender identity?,No,94,
Croatia,Trans people,All,DEXtr3,Have you undergone any kind of intervention to change your body so it better matches your gender identity?,Prefer not to say,0,‡
Hungary,Trans people,All,DEXtr3,Have you undergone any kind of intervention to change your body so it better matches your gender identity?,Yes,14,
Hungary,Trans people,All,DEXtr3,Have you undergone any kind of intervention to change your body so it better matches your gender identity?,No,86,
Hungary,Trans people,All,DEXtr3,Have you undergone any kind of intervention to change your body so it better matches your gender identity?,Prefer not to say,0,‡
Ireland,Trans people,All,DEXtr3,Have you undergone any kind of intervention to change your body so it better matches your gender identity?,Yes,24,
