CountryCode,target_group,subset,question_code,question_label,answer,percentage,notes
Hungary,Intersex people,All,DEXindtr3,For what reasons have you not undergone any kind of intervention to change your body?,I would have to give up my reproductive capacities / the chance of being a parent,:, [1] 
Hungary,Intersex people,All,DEXindtr3,For what reasons have you not undergone any kind of intervention to change your body?,"It requires a mental health diagnosis, which I am not able/ willing to comply with",:, [1] 
Hungary,Intersex people,All,DEXindtr3,For what reasons have you not undergone any kind of intervention to change your body?,Other,:, [1] 
Ireland,Intersex people,All,DEXindtr3,For what reasons have you not undergone any kind of intervention to change your body?,I have not needed it,:, [1] 
Ireland,Intersex people,All,DEXindtr3,For what reasons have you not undergone any kind of intervention to change your body?,I do not know where to go,:, [1] 
Ireland,Intersex people,All,DEXindtr3,For what reasons have you not undergone any kind of intervention to change your body?,I would not be able to afford it and/or my insurance does not cover it,:, [1] 
Ireland,Intersex people,All,DEXindtr3,For what reasons have you not undergone any kind of intervention to change your body?,Negative reactions by my family and/or social environment,:, [1] 
Ireland,Intersex people,All,DEXindtr3,For what reasons have you not undergone any kind of intervention to change your body?,Negative reactions by doctors and/or medical staff,:, [1] 
Ireland,Intersex people,All,DEXindtr3,For what reasons have you not undergone any kind of intervention to change your body?,It is not offered in my country,:, [1] 
Ireland,Intersex people,All,DEXindtr3,For what reasons have you not undergone any kind of intervention to change your body?,I would have to give up my reproductive capacities / the chance of being a parent,:, [1] 
Ireland,Intersex people,All,DEXindtr3,For what reasons have you not undergone any kind of intervention to change your body?,"It requires a mental health diagnosis, which I am not able/ willing to comply with",:, [1] 
Ireland,Intersex people,All,DEXindtr3,For what reasons have you not undergone any kind of intervention to change your body?,Other,:, [1] 
Italy,Intersex people,All,DEXindtr3,For what reasons have you not undergone any kind of intervention to change your body?,I have not needed it,48,‡
Italy,Intersex people,All,DEXindtr3,For what reasons have you not undergone any kind of intervention to change your body?,I do not know where to go,9,‡
Italy,Intersex people,All,DEXindtr3,For what reasons have you not undergone any kind of intervention to change your body?,I would not be able to afford it and/or my insurance does not cover it,15,‡
Italy,Intersex people,All,DEXindtr3,For what reasons have you not undergone any kind of intervention to change your body?,Negative reactions by my family and/or social environment,15,‡
Italy,Intersex people,All,DEXindtr3,For what reasons have you not undergone any kind of intervention to change your body?,Negative reactions by doctors and/or medical staff,0,‡
Italy,Intersex people,All,DEXindtr3,For what reasons have you not undergone any kind of intervention to change your body?,It is not offered in my country,3,‡
Italy,Intersex people,All,DEXindtr3,For what reasons have you not undergone any kind of intervention to change your body?,I would have to give up my reproductive capacities / the chance of being a parent,3,‡
Italy,Intersex people,All,DEXindtr3,For what reasons have you not undergone any kind of intervention to change your body?,"It requires a mental health diagnosis, which I am not able/ willing to comply with",5,‡
Italy,Intersex people,All,DEXindtr3,For what reasons have you not undergone any kind of intervention to change your body?,Other,28,‡
Lithuania,Intersex people,All,DEXindtr3,For what reasons have you not undergone any kind of intervention to change your body?,I have not needed it,:, [1] 
Lithuania,Intersex people,All,DEXindtr3,For what reasons have you not undergone any kind of intervention to change your body?,I do not know where to go,:, [1] 
Lithuania,Intersex people,All,DEXindtr3,For what reasons have you not undergone any kind of intervention to change your body?,I would not be able to afford it and/or my insurance does not cover it,:, [1] 
Lithuania,Intersex people,All,DEXindtr3,For what reasons have you not undergone any kind of intervention to change your body?,Negative reactions by my family and/or social environment,:, [1] 
Lithuania,Intersex people,All,DEXindtr3,For what reasons have you not undergone any kind of intervention to change your body?,Negative reactions by doctors and/or medical staff,:, [1] 
Lithuania,Intersex people,All,DEXindtr3,For what reasons have you not undergone any kind of intervention to change your body?,It is not offered in my country,:, [1] 
Lithuania,Intersex people,All,DEXindtr3,For what reasons have you not undergone any kind of intervention to change your body?,I would have to give up my reproductive capacities / the chance of being a parent,:, [1] 
Lithuania,Intersex people,All,DEXindtr3,For what reasons have you not undergone any kind of intervention to change your body?,"It requires a mental health diagnosis, which I am not able/ willing to comply with",:, [1] 
Lithuania,Intersex people,All,DEXindtr3,For what reasons have you not undergone any kind of intervention to change your body?,Other,:, [1] 
Latvia,Intersex people,All,DEXindtr3,For what reasons have you not undergone any kind of intervention to change your body?,I have not needed it,:, [1] 
Latvia,Intersex people,All,DEXindtr3,For what reasons have you not undergone any kind of intervention to change your body?,I do not know where to go,:, [1] 
Latvia,Intersex people,All,DEXindtr3,For what reasons have you not undergone any kind of intervention to change your body?,I would not be able to afford it and/or my insurance does not cover it,:, [1] 
Latvia,Intersex people,All,DEXindtr3,For what reasons have you not undergone any kind of intervention to change your body?,Negative reactions by my family and/or social environment,:, [1] 
Latvia,Intersex people,All,DEXindtr3,For what reasons have you not undergone any kind of intervention to change your body?,Negative reactions by doctors and/or medical staff,:, [1] 
Latvia,Intersex people,All,DEXindtr3,For what reasons have you not undergone any kind of intervention to change your body?,It is not offered in my country,:, [1] 
Latvia,Intersex people,All,DEXindtr3,For what reasons have you not undergone any kind of intervention to change your body?,I would have to give up my reproductive capacities / the chance of being a parent,:, [1] 
Latvia,Intersex people,All,DEXindtr3,For what reasons have you not undergone any kind of intervention to change your body?,"It requires a mental health diagnosis, which I am not able/ willing to comply with",:, [1] 
Latvia,Intersex people,All,DEXindtr3,For what reasons have you not undergone any kind of intervention to change your body?,Other,:, [1] 
Malta,Intersex people,All,DEXindtr3,For what reasons have you not undergone any kind of intervention to change your body?,I have not needed it,:, [1] 
Malta,Intersex people,All,DEXindtr3,For what reasons have you not undergone any kind of intervention to change your body?,I do not know where to go,:, [1] 
Malta,Intersex people,All,DEXindtr3,For what reasons have you not undergone any kind of intervention to change your body?,I would not be able to afford it and/or my insurance does not cover it,:, [1] 
Malta,Intersex people,All,DEXindtr3,For what reasons have you not undergone any kind of intervention to change your body?,Negative reactions by my family and/or social environment,:, [1] 
Malta,Intersex people,All,DEXindtr3,For what reasons have you not undergone any kind of intervention to change your body?,Negative reactions by doctors and/or medical staff,:, [1] 
Malta,Intersex people,All,DEXindtr3,For what reasons have you not undergone any kind of intervention to change your body?,It is not offered in my country,:, [1] 
Malta,Intersex people,All,DEXindtr3,For what reasons have you not undergone any kind of intervention to change your body?,I would have to give up my reproductive capacities / the chance of being a parent,:, [1] 
Malta,Intersex people,All,DEXindtr3,For what reasons have you not undergone any kind of intervention to change your body?,"It requires a mental health diagnosis, which I am not able/ willing to comply with",:, [1] 
Malta,Intersex people,All,DEXindtr3,For what reasons have you not undergone any kind of intervention to change your body?,Other,:, [1] 
Netherlands,Intersex people,All,DEXindtr3,For what reasons have you not undergone any kind of intervention to change your body?,I have not needed it,:, [1] 
Netherlands,Intersex people,All,DEXindtr3,For what reasons have you not undergone any kind of intervention to change your body?,I do not know where to go,:, [1] 
Netherlands,Intersex people,All,DEXindtr3,For what reasons have you not undergone any kind of intervention to change your body?,I would not be able to afford it and/or my insurance does not cover it,:, [1] 
Netherlands,Intersex people,All,DEXindtr3,For what reasons have you not undergone any kind of intervention to change your body?,Negative reactions by my family and/or social environment,:, [1] 
Netherlands,Intersex people,All,DEXindtr3,For what reasons have you not undergone any kind of intervention to change your body?,Negative reactions by doctors and/or medical staff,:, [1] 
Netherlands,Intersex people,All,DEXindtr3,For what reasons have you not undergone any kind of intervention to change your body?,It is not offered in my country,:, [1] 
Netherlands,Intersex people,All,DEXindtr3,For what reasons have you not undergone any kind of intervention to change your body?,I would have to give up my reproductive capacities / the chance of being a parent,:, [1] 
Netherlands,Intersex people,All,DEXindtr3,For what reasons have you not undergone any kind of intervention to change your body?,"It requires a mental health diagnosis, which I am not able/ willing to comply with",:, [1] 
Netherlands,Intersex people,All,DEXindtr3,For what reasons have you not undergone any kind of intervention to change your body?,Other,:, [1] 
Poland,Intersex people,All,DEXindtr3,For what reasons have you not undergone any kind of intervention to change your body?,I have not needed it,43,
Poland,Intersex people,All,DEXindtr3,For what reasons have you not undergone any kind of intervention to change your body?,I do not know where to go,14,‡
Poland,Intersex people,All,DEXindtr3,For what reasons have you not undergone any kind of intervention to change your body?,I would not be able to afford it and/or my insurance does not cover it,36,
Poland,Intersex people,All,DEXindtr3,For what reasons have you not undergone any kind of intervention to change your body?,Negative reactions by my family and/or social environment,41,
Poland,Intersex people,All,DEXindtr3,For what reasons have you not undergone any kind of intervention to change your body?,Negative reactions by doctors and/or medical staff,7,‡
Poland,Intersex people,All,DEXindtr3,For what reasons have you not undergone any kind of intervention to change your body?,It is not offered in my country,11,‡
Poland,Intersex people,All,DEXindtr3,For what reasons have you not undergone any kind of intervention to change your body?,I would have to give up my reproductive capacities / the chance of being a parent,10,‡
Poland,Intersex people,All,DEXindtr3,For what reasons have you not undergone any kind of intervention to change your body?,"It requires a mental health diagnosis, which I am not able/ willing to comply with",27,‡
Poland,Intersex people,All,DEXindtr3,For what reasons have you not undergone any kind of intervention to change your body?,Other,6,‡
Portugal,Intersex people,All,DEXindtr3,For what reasons have you not undergone any kind of intervention to change your body?,I have not needed it,41,‡
Portugal,Intersex people,All,DEXindtr3,For what reasons have you not undergone any kind of intervention to change your body?,I do not know where to go,6,‡
Portugal,Intersex people,All,DEXindtr3,For what reasons have you not undergone any kind of intervention to change your body?,I would not be able to afford it and/or my insurance does not cover it,16,‡
Portugal,Intersex people,All,DEXindtr3,For what reasons have you not undergone any kind of intervention to change your body?,Negative reactions by my family and/or social environment,39,‡
Portugal,Intersex people,All,DEXindtr3,For what reasons have you not undergone any kind of intervention to change your body?,Negative reactions by doctors and/or medical staff,18,‡
Portugal,Intersex people,All,DEXindtr3,For what reasons have you not undergone any kind of intervention to change your body?,It is not offered in my country,6,‡
Portugal,Intersex people,All,DEXindtr3,For what reasons have you not undergone any kind of intervention to change your body?,I would have to give up my reproductive capacities / the chance of being a parent,8,‡
Portugal,Intersex people,All,DEXindtr3,For what reasons have you not undergone any kind of intervention to change your body?,"It requires a mental health diagnosis, which I am not able/ willing to comply with",6,‡
Portugal,Intersex people,All,DEXindtr3,For what reasons have you not undergone any kind of intervention to change your body?,Other,6,‡
Romania,Intersex people,All,DEXindtr3,For what reasons have you not undergone any kind of intervention to change your body?,I have not needed it,37,‡
Romania,Intersex people,All,DEXindtr3,For what reasons have you not undergone any kind of intervention to change your body?,I do not know where to go,16,‡
Romania,Intersex people,All,DEXindtr3,For what reasons have you not undergone any kind of intervention to change your body?,I would not be able to afford it and/or my insurance does not cover it,34,‡
Romania,Intersex people,All,DEXindtr3,For what reasons have you not undergone any kind of intervention to change your body?,Negative reactions by my family and/or social environment,42,‡
Romania,Intersex people,All,DEXindtr3,For what reasons have you not undergone any kind of intervention to change your body?,Negative reactions by doctors and/or medical staff,9,‡
Romania,Intersex people,All,DEXindtr3,For what reasons have you not undergone any kind of intervention to change your body?,It is not offered in my country,22,‡
Romania,Intersex people,All,DEXindtr3,For what reasons have you not undergone any kind of intervention to change your body?,I would have to give up my reproductive capacities / the chance of being a parent,9,‡
Romania,Intersex people,All,DEXindtr3,For what reasons have you not undergone any kind of intervention to change your body?,"It requires a mental health diagnosis, which I am not able/ willing to comply with",12,‡
Romania,Intersex people,All,DEXindtr3,For what reasons have you not undergone any kind of intervention to change your body?,Other,4,‡
Sweden,Intersex people,All,DEXindtr3,For what reasons have you not undergone any kind of intervention to change your body?,I have not needed it,:, [1] 
Sweden,Intersex people,All,DEXindtr3,For what reasons have you not undergone any kind of intervention to change your body?,I do not know where to go,:, [1] 
Sweden,Intersex people,All,DEXindtr3,For what reasons have you not undergone any kind of intervention to change your body?,I would not be able to afford it and/or my insurance does not cover it,:, [1] 
Sweden,Intersex people,All,DEXindtr3,For what reasons have you not undergone any kind of intervention to change your body?,Negative reactions by my family and/or social environment,:, [1] 
Sweden,Intersex people,All,DEXindtr3,For what reasons have you not undergone any kind of intervention to change your body?,Negative reactions by doctors and/or medical staff,:, [1] 
Sweden,Intersex people,All,DEXindtr3,For what reasons have you not undergone any kind of intervention to change your body?,It is not offered in my country,:, [1] 
Sweden,Intersex people,All,DEXindtr3,For what reasons have you not undergone any kind of intervention to change your body?,I would have to give up my reproductive capacities / the chance of being a parent,:, [1] 
Sweden,Intersex people,All,DEXindtr3,For what reasons have you not undergone any kind of intervention to change your body?,"It requires a mental health diagnosis, which I am not able/ willing to comply with",:, [1] 
Sweden,Intersex people,All,DEXindtr3,For what reasons have you not undergone any kind of intervention to change your body?,Other,:, [1] 
Slovenia,Intersex people,All,DEXindtr3,For what reasons have you not undergone any kind of intervention to change your body?,I have not needed it,:, [1] 
Slovenia,Intersex people,All,DEXindtr3,For what reasons have you not undergone any kind of intervention to change your body?,I do not know where to go,:, [1] 
Slovenia,Intersex people,All,DEXindtr3,For what reasons have you not undergone any kind of intervention to change your body?,I would not be able to afford it and/or my insurance does not cover it,:, [1] 
Slovenia,Intersex people,All,DEXindtr3,For what reasons have you not undergone any kind of intervention to change your body?,Negative reactions by my family and/or social environment,:, [1] 
Slovenia,Intersex people,All,DEXindtr3,For what reasons have you not undergone any kind of intervention to change your body?,Negative reactions by doctors and/or medical staff,:, [1] 
Slovenia,Intersex people,All,DEXindtr3,For what reasons have you not undergone any kind of intervention to change your body?,It is not offered in my country,:, [1] 
Slovenia,Intersex people,All,DEXindtr3,For what reasons have you not undergone any kind of intervention to change your body?,I would have to give up my reproductive capacities / the chance of being a parent,:, [1] 
Slovenia,Intersex people,All,DEXindtr3,For what reasons have you not undergone any kind of intervention to change your body?,"It requires a mental health diagnosis, which I am not able/ willing to comply with",:, [1] 
Slovenia,Intersex people,All,DEXindtr3,For what reasons have you not undergone any kind of intervention to change your body?,Other,:, [1] 
Slovakia,Intersex people,All,DEXindtr3,For what reasons have you not undergone any kind of intervention to change your body?,I have not needed it,:, [1] 
Slovakia,Intersex people,All,DEXindtr3,For what reasons have you not undergone any kind of intervention to change your body?,I do not know where to go,:, [1] 
Slovakia,Intersex people,All,DEXindtr3,For what reasons have you not undergone any kind of intervention to change your body?,I would not be able to afford it and/or my insurance does not cover it,:, [1] 
Slovakia,Intersex people,All,DEXindtr3,For what reasons have you not undergone any kind of intervention to change your body?,Negative reactions by my family and/or social environment,:, [1] 
Slovakia,Intersex people,All,DEXindtr3,For what reasons have you not undergone any kind of intervention to change your body?,Negative reactions by doctors and/or medical staff,:, [1] 
Slovakia,Intersex people,All,DEXindtr3,For what reasons have you not undergone any kind of intervention to change your body?,It is not offered in my country,:, [1] 
Slovakia,Intersex people,All,DEXindtr3,For what reasons have you not undergone any kind of intervention to change your body?,I would have to give up my reproductive capacities / the chance of being a parent,:, [1] 
Slovakia,Intersex people,All,DEXindtr3,For what reasons have you not undergone any kind of intervention to change your body?,"It requires a mental health diagnosis, which I am not able/ willing to comply with",:, [1] 
Slovakia,Intersex people,All,DEXindtr3,For what reasons have you not undergone any kind of intervention to change your body?,Other,:, [1] 
United Kingdom,Intersex people,All,DEXindtr3,For what reasons have you not undergone any kind of intervention to change your body?,I have not needed it,36,‡
United Kingdom,Intersex people,All,DEXindtr3,For what reasons have you not undergone any kind of intervention to change your body?,I do not know where to go,22,‡
United Kingdom,Intersex people,All,DEXindtr3,For what reasons have you not undergone any kind of intervention to change your body?,I would not be able to afford it and/or my insurance does not cover it,15,‡
United Kingdom,Intersex people,All,DEXindtr3,For what reasons have you not undergone any kind of intervention to change your body?,Negative reactions by my family and/or social environment,32,‡
United Kingdom,Intersex people,All,DEXindtr3,For what reasons have you not undergone any kind of intervention to change your body?,Negative reactions by doctors and/or medical staff,18,‡
United Kingdom,Intersex people,All,DEXindtr3,For what reasons have you not undergone any kind of intervention to change your body?,It is not offered in my country,3,‡
United Kingdom,Intersex people,All,DEXindtr3,For what reasons have you not undergone any kind of intervention to change your body?,I would have to give up my reproductive capacities / the chance of being a parent,14,‡
United Kingdom,Intersex people,All,DEXindtr3,For what reasons have you not undergone any kind of intervention to change your body?,"It requires a mental health diagnosis, which I am not able/ willing to comply with",17,‡
United Kingdom,Intersex people,All,DEXindtr3,For what reasons have you not undergone any kind of intervention to change your body?,Other,22,‡
EU-28,Intersex people,All,DEXindtr3,For what reasons have you not undergone any kind of intervention to change your body?,I have not needed it,40,
EU-28,Intersex people,All,DEXindtr3,For what reasons have you not undergone any kind of intervention to change your body?,I do not know where to go,18,
EU-28,Intersex people,All,DEXindtr3,For what reasons have you not undergone any kind of intervention to change your body?,I would not be able to afford it and/or my insurance does not cover it,22,
EU-28,Intersex people,All,DEXindtr3,For what reasons have you not undergone any kind of intervention to change your body?,Negative reactions by my family and/or social environment,30,
EU-28,Intersex people,All,DEXindtr3,For what reasons have you not undergone any kind of intervention to change your body?,Negative reactions by doctors and/or medical staff,9,
EU-28,Intersex people,All,DEXindtr3,For what reasons have you not undergone any kind of intervention to change your body?,It is not offered in my country,5,
EU-28,Intersex people,All,DEXindtr3,For what reasons have you not undergone any kind of intervention to change your body?,I would have to give up my reproductive capacities / the chance of being a parent,9,
EU-28,Intersex people,All,DEXindtr3,For what reasons have you not undergone any kind of intervention to change your body?,"It requires a mental health diagnosis, which I am not able/ willing to comply with",14,
EU-28,Intersex people,All,DEXindtr3,For what reasons have you not undergone any kind of intervention to change your body?,Other,16,
North Macedonia,Intersex people,All,DEXindtr3,For what reasons have you not undergone any kind of intervention to change your body?,I have not needed it,:, [1] 
North Macedonia,Intersex people,All,DEXindtr3,For what reasons have you not undergone any kind of intervention to change your body?,I do not know where to go,:, [1] 
North Macedonia,Intersex people,All,DEXindtr3,For what reasons have you not undergone any kind of intervention to change your body?,I would not be able to afford it and/or my insurance does not cover it,:, [1] 
North Macedonia,Intersex people,All,DEXindtr3,For what reasons have you not undergone any kind of intervention to change your body?,Negative reactions by my family and/or social environment,:, [1] 
North Macedonia,Intersex people,All,DEXindtr3,For what reasons have you not undergone any kind of intervention to change your body?,Negative reactions by doctors and/or medical staff,:, [1] 
North Macedonia,Intersex people,All,DEXindtr3,For what reasons have you not undergone any kind of intervention to change your body?,It is not offered in my country,:, [1] 
North Macedonia,Intersex people,All,DEXindtr3,For what reasons have you not undergone any kind of intervention to change your body?,I would have to give up my reproductive capacities / the chance of being a parent,:, [1] 
North Macedonia,Intersex people,All,DEXindtr3,For what reasons have you not undergone any kind of intervention to change your body?,"It requires a mental health diagnosis, which I am not able/ willing to comply with",:, [1] 
North Macedonia,Intersex people,All,DEXindtr3,For what reasons have you not undergone any kind of intervention to change your body?,Other,:, [1] 
Serbia,Intersex people,All,DEXindtr3,For what reasons have you not undergone any kind of intervention to change your body?,I have not needed it,:, [1] 
Serbia,Intersex people,All,DEXindtr3,For what reasons have you not undergone any kind of intervention to change your body?,I do not know where to go,:, [1] 
Serbia,Intersex people,All,DEXindtr3,For what reasons have you not undergone any kind of intervention to change your body?,I would not be able to afford it and/or my insurance does not cover it,:, [1] 
Serbia,Intersex people,All,DEXindtr3,For what reasons have you not undergone any kind of intervention to change your body?,Negative reactions by my family and/or social environment,:, [1] 
Serbia,Intersex people,All,DEXindtr3,For what reasons have you not undergone any kind of intervention to change your body?,Negative reactions by doctors and/or medical staff,:, [1] 
Serbia,Intersex people,All,DEXindtr3,For what reasons have you not undergone any kind of intervention to change your body?,It is not offered in my country,:, [1] 
Serbia,Intersex people,All,DEXindtr3,For what reasons have you not undergone any kind of intervention to change your body?,I would have to give up my reproductive capacities / the chance of being a parent,:, [1] 
Serbia,Intersex people,All,DEXindtr3,For what reasons have you not undergone any kind of intervention to change your body?,"It requires a mental health diagnosis, which I am not able/ willing to comply with",:, [1] 
Serbia,Intersex people,All,DEXindtr3,For what reasons have you not undergone any kind of intervention to change your body?,Other,:, [1] 
Austria,Intersex people,All,DEXindx3,How old were you when the first medical treatment or intervention to modify your sex characteristics took place?,0-5 years,:, [1] 
Austria,Intersex people,All,DEXindx3,How old were you when the first medical treatment or intervention to modify your sex characteristics took place?,6-9 years,:, [1] 
Austria,Intersex people,All,DEXindx3,How old were you when the first medical treatment or intervention to modify your sex characteristics took place?,10-14 years,:, [1] 
Austria,Intersex people,All,DEXindx3,How old were you when the first medical treatment or intervention to modify your sex characteristics took place?,15-17 years,:, [1] 
Austria,Intersex people,All,DEXindx3,How old were you when the first medical treatment or intervention to modify your sex characteristics took place?,18-24 years,:, [1] 
Austria,Intersex people,All,DEXindx3,How old were you when the first medical treatment or intervention to modify your sex characteristics took place?,25-34 years,:, [1] 
Austria,Intersex people,All,DEXindx3,How old were you when the first medical treatment or intervention to modify your sex characteristics took place?,35-54 years,:, [1] 
Austria,Intersex people,All,DEXindx3,How old were you when the first medical treatment or intervention to modify your sex characteristics took place?,55 or more years,:, [1] 
Austria,Intersex people,All,DEXindx3,How old were you when the first medical treatment or intervention to modify your sex characteristics took place?,Prefer not say,:, [1] 
Austria,Intersex people,All,DEXindx3,How old were you when the first medical treatment or intervention to modify your sex characteristics took place?,Dont know,:, [1] 
Belgium,Intersex people,All,DEXindx3,How old were you when the first medical treatment or intervention to modify your sex characteristics took place?,0-5 years,:, [1] 
Belgium,Intersex people,All,DEXindx3,How old were you when the first medical treatment or intervention to modify your sex characteristics took place?,6-9 years,:, [1] 
Belgium,Intersex people,All,DEXindx3,How old were you when the first medical treatment or intervention to modify your sex characteristics took place?,10-14 years,:, [1] 
Belgium,Intersex people,All,DEXindx3,How old were you when the first medical treatment or intervention to modify your sex characteristics took place?,15-17 years,:, [1] 
Belgium,Intersex people,All,DEXindx3,How old were you when the first medical treatment or intervention to modify your sex characteristics took place?,18-24 years,:, [1] 
Belgium,Intersex people,All,DEXindx3,How old were you when the first medical treatment or intervention to modify your sex characteristics took place?,25-34 years,:, [1] 
Belgium,Intersex people,All,DEXindx3,How old were you when the first medical treatment or intervention to modify your sex characteristics took place?,35-54 years,:, [1] 
Belgium,Intersex people,All,DEXindx3,How old were you when the first medical treatment or intervention to modify your sex characteristics took place?,55 or more years,:, [1] 
Belgium,Intersex people,All,DEXindx3,How old were you when the first medical treatment or intervention to modify your sex characteristics took place?,Prefer not say,:, [1] 
Belgium,Intersex people,All,DEXindx3,How old were you when the first medical treatment or intervention to modify your sex characteristics took place?,Dont know,:, [1] 
Bulgaria,Intersex people,All,DEXindx3,How old were you when the first medical treatment or intervention to modify your sex characteristics took place?,0-5 years,:, [1] 
Bulgaria,Intersex people,All,DEXindx3,How old were you when the first medical treatment or intervention to modify your sex characteristics took place?,6-9 years,:, [1] 
Bulgaria,Intersex people,All,DEXindx3,How old were you when the first medical treatment or intervention to modify your sex characteristics took place?,10-14 years,:, [1] 
Bulgaria,Intersex people,All,DEXindx3,How old were you when the first medical treatment or intervention to modify your sex characteristics took place?,15-17 years,:, [1] 
Bulgaria,Intersex people,All,DEXindx3,How old were you when the first medical treatment or intervention to modify your sex characteristics took place?,18-24 years,:, [1] 
Bulgaria,Intersex people,All,DEXindx3,How old were you when the first medical treatment or intervention to modify your sex characteristics took place?,25-34 years,:, [1] 
Bulgaria,Intersex people,All,DEXindx3,How old were you when the first medical treatment or intervention to modify your sex characteristics took place?,35-54 years,:, [1] 
Bulgaria,Intersex people,All,DEXindx3,How old were you when the first medical treatment or intervention to modify your sex characteristics took place?,55 or more years,:, [1] 
Bulgaria,Intersex people,All,DEXindx3,How old were you when the first medical treatment or intervention to modify your sex characteristics took place?,Prefer not say,:, [1] 
Bulgaria,Intersex people,All,DEXindx3,How old were you when the first medical treatment or intervention to modify your sex characteristics took place?,Dont know,:, [1] 
Cyprus,Intersex people,All,DEXindx3,How old were you when the first medical treatment or intervention to modify your sex characteristics took place?,0-5 years,:, [1] 
Cyprus,Intersex people,All,DEXindx3,How old were you when the first medical treatment or intervention to modify your sex characteristics took place?,6-9 years,:, [1] 
Cyprus,Intersex people,All,DEXindx3,How old were you when the first medical treatment or intervention to modify your sex characteristics took place?,10-14 years,:, [1] 
Cyprus,Intersex people,All,DEXindx3,How old were you when the first medical treatment or intervention to modify your sex characteristics took place?,15-17 years,:, [1] 
Cyprus,Intersex people,All,DEXindx3,How old were you when the first medical treatment or intervention to modify your sex characteristics took place?,18-24 years,:, [1] 
Cyprus,Intersex people,All,DEXindx3,How old were you when the first medical treatment or intervention to modify your sex characteristics took place?,25-34 years,:, [1] 
Cyprus,Intersex people,All,DEXindx3,How old were you when the first medical treatment or intervention to modify your sex characteristics took place?,35-54 years,:, [1] 
Cyprus,Intersex people,All,DEXindx3,How old were you when the first medical treatment or intervention to modify your sex characteristics took place?,55 or more years,:, [1] 
Cyprus,Intersex people,All,DEXindx3,How old were you when the first medical treatment or intervention to modify your sex characteristics took place?,Prefer not say,:, [1] 
Cyprus,Intersex people,All,DEXindx3,How old were you when the first medical treatment or intervention to modify your sex characteristics took place?,Dont know,:, [1] 
Czechia,Intersex people,All,DEXindx3,How old were you when the first medical treatment or intervention to modify your sex characteristics took place?,0-5 years,:, [1] 
Czechia,Intersex people,All,DEXindx3,How old were you when the first medical treatment or intervention to modify your sex characteristics took place?,6-9 years,:, [1] 
Czechia,Intersex people,All,DEXindx3,How old were you when the first medical treatment or intervention to modify your sex characteristics took place?,10-14 years,:, [1] 
Czechia,Intersex people,All,DEXindx3,How old were you when the first medical treatment or intervention to modify your sex characteristics took place?,15-17 years,:, [1] 
Czechia,Intersex people,All,DEXindx3,How old were you when the first medical treatment or intervention to modify your sex characteristics took place?,18-24 years,:, [1] 
Czechia,Intersex people,All,DEXindx3,How old were you when the first medical treatment or intervention to modify your sex characteristics took place?,25-34 years,:, [1] 
Czechia,Intersex people,All,DEXindx3,How old were you when the first medical treatment or intervention to modify your sex characteristics took place?,35-54 years,:, [1] 
Czechia,Intersex people,All,DEXindx3,How old were you when the first medical treatment or intervention to modify your sex characteristics took place?,55 or more years,:, [1] 
Czechia,Intersex people,All,DEXindx3,How old were you when the first medical treatment or intervention to modify your sex characteristics took place?,Prefer not say,:, [1] 
Czechia,Intersex people,All,DEXindx3,How old were you when the first medical treatment or intervention to modify your sex characteristics took place?,Dont know,:, [1] 
Germany,Intersex people,All,DEXindx3,How old were you when the first medical treatment or intervention to modify your sex characteristics took place?,0-5 years,24,‡
Germany,Intersex people,All,DEXindx3,How old were you when the first medical treatment or intervention to modify your sex characteristics took place?,6-9 years,10,‡
Germany,Intersex people,All,DEXindx3,How old were you when the first medical treatment or intervention to modify your sex characteristics took place?,10-14 years,6,‡
Germany,Intersex people,All,DEXindx3,How old were you when the first medical treatment or intervention to modify your sex characteristics took place?,15-17 years,3,‡
Germany,Intersex people,All,DEXindx3,How old were you when the first medical treatment or intervention to modify your sex characteristics took place?,18-24 years,15,‡
Germany,Intersex people,All,DEXindx3,How old were you when the first medical treatment or intervention to modify your sex characteristics took place?,25-34 years,23,‡
Germany,Intersex people,All,DEXindx3,How old were you when the first medical treatment or intervention to modify your sex characteristics took place?,35-54 years,19,‡
Germany,Intersex people,All,DEXindx3,How old were you when the first medical treatment or intervention to modify your sex characteristics took place?,55 or more years,0,‡
Germany,Intersex people,All,DEXindx3,How old were you when the first medical treatment or intervention to modify your sex characteristics took place?,Prefer not say,1,‡
Germany,Intersex people,All,DEXindx3,How old were you when the first medical treatment or intervention to modify your sex characteristics took place?,Dont know,0,‡
Denmark,Intersex people,All,DEXindx3,How old were you when the first medical treatment or intervention to modify your sex characteristics took place?,0-5 years,:, [1] 
Denmark,Intersex people,All,DEXindx3,How old were you when the first medical treatment or intervention to modify your sex characteristics took place?,6-9 years,:, [1] 
Denmark,Intersex people,All,DEXindx3,How old were you when the first medical treatment or intervention to modify your sex characteristics took place?,10-14 years,:, [1] 
Denmark,Intersex people,All,DEXindx3,How old were you when the first medical treatment or intervention to modify your sex characteristics took place?,15-17 years,:, [1] 
Denmark,Intersex people,All,DEXindx3,How old were you when the first medical treatment or intervention to modify your sex characteristics took place?,18-24 years,:, [1] 
Denmark,Intersex people,All,DEXindx3,How old were you when the first medical treatment or intervention to modify your sex characteristics took place?,25-34 years,:, [1] 
