,CountryCode,target_group,subset,question_code,question_label,answer,percentage,notes
1656,Netherlands,Bisexual women,All,DEXh14,"Thinking about the child / children that you raise together with your partner, what is the legal situation of your family?",We are both legal guardian of one or more children,72,‡
1657,Netherlands,Bisexual women,All,DEXh14,"Thinking about the child / children that you raise together with your partner, what is the legal situation of your family?","I am a legal guardian of one or more children, but my partner is not",27,‡
1658,Netherlands,Bisexual women,All,DEXh14,"Thinking about the child / children that you raise together with your partner, what is the legal situation of your family?","My partner is the legal guardian of one or more children, but I am not",5,‡
1659,Poland,Bisexual women,All,DEXh14,"Thinking about the child / children that you raise together with your partner, what is the legal situation of your family?",We are both legal guardian of one or more children,48,
1660,Poland,Bisexual women,All,DEXh14,"Thinking about the child / children that you raise together with your partner, what is the legal situation of your family?","I am a legal guardian of one or more children, but my partner is not",44,‡
1661,Malta,Intersex people,All,DEXh14,"Thinking about the child / children that you raise together with your partner, what is the legal situation of your family?","My partner is the legal guardian of one or more children, but I am not",:, [1] 
1662,Netherlands,Intersex people,All,DEXh14,"Thinking about the child / children that you raise together with your partner, what is the legal situation of your family?",We are both legal guardian of one or more children,:, [1] 
1663,Netherlands,Intersex people,All,DEXh14,"Thinking about the child / children that you raise together with your partner, what is the legal situation of your family?","I am a legal guardian of one or more children, but my partner is not",:, [1] 
1664,Netherlands,Intersex people,All,DEXh14,"Thinking about the child / children that you raise together with your partner, what is the legal situation of your family?","My partner is the legal guardian of one or more children, but I am not",:, [1] 
1665,Poland,Intersex people,All,DEXh14,"Thinking about the child / children that you raise together with your partner, what is the legal situation of your family?",We are both legal guardian of one or more children,:, [1] 
1666,Poland,Intersex people,All,DEXh14,"Thinking about the child / children that you raise together with your partner, what is the legal situation of your family?","I am a legal guardian of one or more children, but my partner is not",:, [1] 
1667,Poland,Intersex people,All,DEXh14,"Thinking about the child / children that you raise together with your partner, what is the legal situation of your family?","My partner is the legal guardian of one or more children, but I am not",:, [1] 
1668,Portugal,Intersex people,All,DEXh14,"Thinking about the child / children that you raise together with your partner, what is the legal situation of your family?",We are both legal guardian of one or more children,:, [1] 
1669,Portugal,Intersex people,All,DEXh14,"Thinking about the child / children that you raise together with your partner, what is the legal situation of your family?","I am a legal guardian of one or more children, but my partner is not",:, [1] 
1670,Portugal,Intersex people,All,DEXh14,"Thinking about the child / children that you raise together with your partner, what is the legal situation of your family?","My partner is the legal guardian of one or more children, but I am not",:, [1] 
1671,Romania,Intersex people,All,DEXh14,"Thinking about the child / children that you raise together with your partner, what is the legal situation of your family?",We are both legal guardian of one or more children,:, [1] 
1672,Romania,Intersex people,All,DEXh14,"Thinking about the child / children that you raise together with your partner, what is the legal situation of your family?","I am a legal guardian of one or more children, but my partner is not",:, [1] 
1673,Romania,Intersex people,All,DEXh14,"Thinking about the child / children that you raise together with your partner, what is the legal situation of your family?","My partner is the legal guardian of one or more children, but I am not",:, [1] 
1674,Sweden,Intersex people,All,DEXh14,"Thinking about the child / children that you raise together with your partner, what is the legal situation of your family?",We are both legal guardian of one or more children,:, [1] 
1675,Sweden,Intersex people,All,DEXh14,"Thinking about the child / children that you raise together with your partner, what is the legal situation of your family?","I am a legal guardian of one or more children, but my partner is not",:, [1] 
1676,Sweden,Intersex people,All,DEXh14,"Thinking about the child / children that you raise together with your partner, what is the legal situation of your family?","My partner is the legal guardian of one or more children, but I am not",:, [1] 
1677,Slovakia,Intersex people,All,DEXh14,"Thinking about the child / children that you raise together with your partner, what is the legal situation of your family?",We are both legal guardian of one or more children,:, [1] 
1678,Slovakia,Intersex people,All,DEXh14,"Thinking about the child / children that you raise together with your partner, what is the legal situation of your family?","I am a legal guardian of one or more children, but my partner is not",:, [1] 
1679,Slovakia,Intersex people,All,DEXh14,"Thinking about the child / children that you raise together with your partner, what is the legal situation of your family?","My partner is the legal guardian of one or more children, but I am not",:, [1] 
1680,United Kingdom,Intersex people,All,DEXh14,"Thinking about the child / children that you raise together with your partner, what is the legal situation of your family?",We are both legal guardian of one or more children,:, [1] 
1681,United Kingdom,Intersex people,All,DEXh14,"Thinking about the child / children that you raise together with your partner, what is the legal situation of your family?","I am a legal guardian of one or more children, but my partner is not",:, [1] 
1682,EU-28,Bisexual women,All,DEXh14,"Thinking about the child / children that you raise together with your partner, what is the legal situation of your family?","My partner is the legal guardian of one or more children, but I am not",10,
1683,North Macedonia,Bisexual women,All,DEXh14,"Thinking about the child / children that you raise together with your partner, what is the legal situation of your family?",We are both legal guardian of one or more children,:, [1] 
1684,North Macedonia,Bisexual women,All,DEXh14,"Thinking about the child / children that you raise together with your partner, what is the legal situation of your family?","I am a legal guardian of one or more children, but my partner is not",:, [1] 
1685,North Macedonia,Bisexual women,All,DEXh14,"Thinking about the child / children that you raise together with your partner, what is the legal situation of your family?","My partner is the legal guardian of one or more children, but I am not",:, [1] 
1686,Serbia,Bisexual women,All,DEXh14,"Thinking about the child / children that you raise together with your partner, what is the legal situation of your family?",We are both legal guardian of one or more children,:, [1] 
1687,Serbia,Bisexual women,All,DEXh14,"Thinking about the child / children that you raise together with your partner, what is the legal situation of your family?","I am a legal guardian of one or more children, but my partner is not",:, [1] 
1688,Serbia,Bisexual women,All,DEXh14,"Thinking about the child / children that you raise together with your partner, what is the legal situation of your family?","My partner is the legal guardian of one or more children, but I am not",:, [1] 
1689,Lithuania,Trans people,All,DEXh14,"Thinking about the child / children that you raise together with your partner, what is the legal situation of your family?","I am a legal guardian of one or more children, but my partner is not",:, [1] 
1690,Lithuania,Trans people,All,DEXh14,"Thinking about the child / children that you raise together with your partner, what is the legal situation of your family?","My partner is the legal guardian of one or more children, but I am not",:, [1] 
1691,Luxembourg,Trans people,All,DEXh14,"Thinking about the child / children that you raise together with your partner, what is the legal situation of your family?",We are both legal guardian of one or more children,:, [1] 
1692,Portugal,Gay men,All,DEXh14,"Thinking about the child / children that you raise together with your partner, what is the legal situation of your family?","I am a legal guardian of one or more children, but my partner is not",46,‡
1693,Portugal,Gay men,All,DEXh14,"Thinking about the child / children that you raise together with your partner, what is the legal situation of your family?","My partner is the legal guardian of one or more children, but I am not",14,‡
1694,Romania,Gay men,All,DEXh14,"Thinking about the child / children that you raise together with your partner, what is the legal situation of your family?",We are both legal guardian of one or more children,:, [1] 
1695,Romania,Gay men,All,DEXh14,"Thinking about the child / children that you raise together with your partner, what is the legal situation of your family?","I am a legal guardian of one or more children, but my partner is not",:, [1] 
1696,Romania,Gay men,All,DEXh14,"Thinking about the child / children that you raise together with your partner, what is the legal situation of your family?","My partner is the legal guardian of one or more children, but I am not",:, [1] 
1697,Sweden,Gay men,All,DEXh14,"Thinking about the child / children that you raise together with your partner, what is the legal situation of your family?",We are both legal guardian of one or more children,40,‡
1698,Sweden,Gay men,All,DEXh14,"Thinking about the child / children that you raise together with your partner, what is the legal situation of your family?","I am a legal guardian of one or more children, but my partner is not",30,‡
1699,Sweden,Gay men,All,DEXh14,"Thinking about the child / children that you raise together with your partner, what is the legal situation of your family?","My partner is the legal guardian of one or more children, but I am not",35,‡
1700,Slovenia,Gay men,All,DEXh14,"Thinking about the child / children that you raise together with your partner, what is the legal situation of your family?",We are both legal guardian of one or more children,:, [1] 
1701,Slovenia,Gay men,All,DEXh14,"Thinking about the child / children that you raise together with your partner, what is the legal situation of your family?","I am a legal guardian of one or more children, but my partner is not",:, [1] 
1702,Slovenia,Gay men,All,DEXh14,"Thinking about the child / children that you raise together with your partner, what is the legal situation of your family?","My partner is the legal guardian of one or more children, but I am not",:, [1] 
1703,Poland,Trans people,All,DEXh14,"Thinking about the child / children that you raise together with your partner, what is the legal situation of your family?",We are both legal guardian of one or more children,69,‡
1704,Poland,Trans people,All,DEXh14,"Thinking about the child / children that you raise together with your partner, what is the legal situation of your family?","I am a legal guardian of one or more children, but my partner is not",5,‡
1705,Poland,Trans people,All,DEXh14,"Thinking about the child / children that you raise together with your partner, what is the legal situation of your family?","My partner is the legal guardian of one or more children, but I am not",28,‡
1706,Portugal,Trans people,All,DEXh14,"Thinking about the child / children that you raise together with your partner, what is the legal situation of your family?",We are both legal guardian of one or more children,:, [1] 
1707,Portugal,Trans people,All,DEXh14,"Thinking about the child / children that you raise together with your partner, what is the legal situation of your family?","I am a legal guardian of one or more children, but my partner is not",:, [1] 
1708,Portugal,Trans people,All,DEXh14,"Thinking about the child / children that you raise together with your partner, what is the legal situation of your family?","My partner is the legal guardian of one or more children, but I am not",:, [1] 
1709,Romania,Trans people,All,DEXh14,"Thinking about the child / children that you raise together with your partner, what is the legal situation of your family?",We are both legal guardian of one or more children,:, [1] 
1710,Romania,Trans people,All,DEXh14,"Thinking about the child / children that you raise together with your partner, what is the legal situation of your family?","I am a legal guardian of one or more children, but my partner is not",:, [1] 
1711,Romania,Trans people,All,DEXh14,"Thinking about the child / children that you raise together with your partner, what is the legal situation of your family?","My partner is the legal guardian of one or more children, but I am not",:, [1] 
1712,Sweden,Trans people,All,DEXh14,"Thinking about the child / children that you raise together with your partner, what is the legal situation of your family?",We are both legal guardian of one or more children,65,‡
1713,Sweden,Trans people,All,DEXh14,"Thinking about the child / children that you raise together with your partner, what is the legal situation of your family?","I am a legal guardian of one or more children, but my partner is not",18,‡
1714,Sweden,Trans people,All,DEXh14,"Thinking about the child / children that you raise together with your partner, what is the legal situation of your family?","My partner is the legal guardian of one or more children, but I am not",22,‡
1715,Slovenia,Trans people,All,DEXh14,"Thinking about the child / children that you raise together with your partner, what is the legal situation of your family?",We are both legal guardian of one or more children,:, [1] 
1716,Slovenia,Trans people,All,DEXh14,"Thinking about the child / children that you raise together with your partner, what is the legal situation of your family?","I am a legal guardian of one or more children, but my partner is not",:, [1] 
1717,Slovenia,Trans people,All,DEXh14,"Thinking about the child / children that you raise together with your partner, what is the legal situation of your family?","My partner is the legal guardian of one or more children, but I am not",:, [1] 
1718,Slovakia,Trans people,All,DEXh14,"Thinking about the child / children that you raise together with your partner, what is the legal situation of your family?",We are both legal guardian of one or more children,:, [1] 
1719,Slovakia,Trans people,All,DEXh14,"Thinking about the child / children that you raise together with your partner, what is the legal situation of your family?","I am a legal guardian of one or more children, but my partner is not",:, [1] 
1720,Slovakia,Trans people,All,DEXh14,"Thinking about the child / children that you raise together with your partner, what is the legal situation of your family?","My partner is the legal guardian of one or more children, but I am not",:, [1] 
1721,United Kingdom,Trans people,All,DEXh14,"Thinking about the child / children that you raise together with your partner, what is the legal situation of your family?",We are both legal guardian of one or more children,92,
1722,United Kingdom,Trans people,All,DEXh14,"Thinking about the child / children that you raise together with your partner, what is the legal situation of your family?","I am a legal guardian of one or more children, but my partner is not",5,‡
1723,United Kingdom,Trans people,All,DEXh14,"Thinking about the child / children that you raise together with your partner, what is the legal situation of your family?","My partner is the legal guardian of one or more children, but I am not",6,‡
1724,EU-28,Trans people,All,DEXh14,"Thinking about the child / children that you raise together with your partner, what is the legal situation of your family?",We are both legal guardian of one or more children,70,
1725,EU-28,Trans people,All,DEXh14,"Thinking about the child / children that you raise together with your partner, what is the legal situation of your family?","I am a legal guardian of one or more children, but my partner is not",17,
1726,EU-28,Trans people,All,DEXh14,"Thinking about the child / children that you raise together with your partner, what is the legal situation of your family?","My partner is the legal guardian of one or more children, but I am not",17,
1727,North Macedonia,Trans people,All,DEXh14,"Thinking about the child / children that you raise together with your partner, what is the legal situation of your family?",We are both legal guardian of one or more children,:, [1] 
1728,North Macedonia,Trans people,All,DEXh14,"Thinking about the child / children that you raise together with your partner, what is the legal situation of your family?","I am a legal guardian of one or more children, but my partner is not",:, [1] 
1729,North Macedonia,Trans people,All,DEXh14,"Thinking about the child / children that you raise together with your partner, what is the legal situation of your family?","My partner is the legal guardian of one or more children, but I am not",:, [1] 
1730,Serbia,Trans people,All,DEXh14,"Thinking about the child / children that you raise together with your partner, what is the legal situation of your family?",We are both legal guardian of one or more children,:, [1] 
1731,Serbia,Trans people,All,DEXh14,"Thinking about the child / children that you raise together with your partner, what is the legal situation of your family?","I am a legal guardian of one or more children, but my partner is not",:, [1] 
1732,Serbia,Trans people,All,DEXh14,"Thinking about the child / children that you raise together with your partner, what is the legal situation of your family?","My partner is the legal guardian of one or more children, but I am not",:, [1] 
1733,Belgium,Intersex people,All,DEXh14,"Thinking about the child / children that you raise together with your partner, what is the legal situation of your family?","My partner is the legal guardian of one or more children, but I am not",:, [1] 
1734,Bulgaria,Intersex people,All,DEXh14,"Thinking about the child / children that you raise together with your partner, what is the legal situation of your family?",We are both legal guardian of one or more children,:, [1] 
1735,Bulgaria,Intersex people,All,DEXh14,"Thinking about the child / children that you raise together with your partner, what is the legal situation of your family?","I am a legal guardian of one or more children, but my partner is not",:, [1] 
1736,Denmark,Bisexual women,All,DEXh14,"Thinking about the child / children that you raise together with your partner, what is the legal situation of your family?","I am a legal guardian of one or more children, but my partner is not",31,‡
1737,Denmark,Bisexual women,All,DEXh14,"Thinking about the child / children that you raise together with your partner, what is the legal situation of your family?","My partner is the legal guardian of one or more children, but I am not",16,‡
1738,Estonia,Bisexual women,All,DEXh14,"Thinking about the child / children that you raise together with your partner, what is the legal situation of your family?",We are both legal guardian of one or more children,:, [1] 
1739,Estonia,Bisexual women,All,DEXh14,"Thinking about the child / children that you raise together with your partner, what is the legal situation of your family?","I am a legal guardian of one or more children, but my partner is not",:, [1] 
1740,Estonia,Bisexual women,All,DEXh14,"Thinking about the child / children that you raise together with your partner, what is the legal situation of your family?","My partner is the legal guardian of one or more children, but I am not",:, [1] 
1741,Greece,Bisexual women,All,DEXh14,"Thinking about the child / children that you raise together with your partner, what is the legal situation of your family?",We are both legal guardian of one or more children,:, [1] 
1742,Greece,Bisexual women,All,DEXh14,"Thinking about the child / children that you raise together with your partner, what is the legal situation of your family?","I am a legal guardian of one or more children, but my partner is not",:, [1] 
1743,Greece,Bisexual women,All,DEXh14,"Thinking about the child / children that you raise together with your partner, what is the legal situation of your family?","My partner is the legal guardian of one or more children, but I am not",:, [1] 
1744,Spain,Bisexual women,All,DEXh14,"Thinking about the child / children that you raise together with your partner, what is the legal situation of your family?",We are both legal guardian of one or more children,82,
1745,Portugal,Bisexual men,All,DEXh14,"Thinking about the child / children that you raise together with your partner, what is the legal situation of your family?","My partner is the legal guardian of one or more children, but I am not",6,‡
1746,Romania,Bisexual men,All,DEXh14,"Thinking about the child / children that you raise together with your partner, what is the legal situation of your family?",We are both legal guardian of one or more children,96,‡
1747,Romania,Bisexual men,All,DEXh14,"Thinking about the child / children that you raise together with your partner, what is the legal situation of your family?","I am a legal guardian of one or more children, but my partner is not",4,‡
1748,Romania,Bisexual men,All,DEXh14,"Thinking about the child / children that you raise together with your partner, what is the legal situation of your family?","My partner is the legal guardian of one or more children, but I am not",0,‡
1749,Austria,Gay men,All,DEXh14,"Thinking about the child / children that you raise together with your partner, what is the legal situation of your family?",We are both legal guardian of one or more children,40,‡
1750,Austria,Gay men,All,DEXh14,"Thinking about the child / children that you raise together with your partner, what is the legal situation of your family?","I am a legal guardian of one or more children, but my partner is not",17,‡
1751,Austria,Gay men,All,DEXh14,"Thinking about the child / children that you raise together with your partner, what is the legal situation of your family?","My partner is the legal guardian of one or more children, but I am not",43,‡
1752,Belgium,Gay men,All,DEXh14,"Thinking about the child / children that you raise together with your partner, what is the legal situation of your family?",We are both legal guardian of one or more children,39,‡
1753,Belgium,Gay men,All,DEXh14,"Thinking about the child / children that you raise together with your partner, what is the legal situation of your family?","I am a legal guardian of one or more children, but my partner is not",36,‡
1754,Belgium,Gay men,All,DEXh14,"Thinking about the child / children that you raise together with your partner, what is the legal situation of your family?","My partner is the legal guardian of one or more children, but I am not",26,‡
1755,Bulgaria,Gay men,All,DEXh14,"Thinking about the child / children that you raise together with your partner, what is the legal situation of your family?",We are both legal guardian of one or more children,:, [1] 
1756,Bulgaria,Gay men,All,DEXh14,"Thinking about the child / children that you raise together with your partner, what is the legal situation of your family?","I am a legal guardian of one or more children, but my partner is not",:, [1] 
1757,Bulgaria,Gay men,All,DEXh14,"Thinking about the child / children that you raise together with your partner, what is the legal situation of your family?","My partner is the legal guardian of one or more children, but I am not",:, [1] 
1758,Cyprus,Gay men,All,DEXh14,"Thinking about the child / children that you raise together with your partner, what is the legal situation of your family?",We are both legal guardian of one or more children,:, [1] 
1759,Cyprus,Gay men,All,DEXh14,"Thinking about the child / children that you raise together with your partner, what is the legal situation of your family?","I am a legal guardian of one or more children, but my partner is not",:, [1] 
1760,Cyprus,Gay men,All,DEXh14,"Thinking about the child / children that you raise together with your partner, what is the legal situation of your family?","My partner is the legal guardian of one or more children, but I am not",:, [1] 
1761,Czechia,Gay men,All,DEXh14,"Thinking about the child / children that you raise together with your partner, what is the legal situation of your family?",We are both legal guardian of one or more children,43,‡
1762,Czechia,Gay men,All,DEXh14,"Thinking about the child / children that you raise together with your partner, what is the legal situation of your family?","I am a legal guardian of one or more children, but my partner is not",23,‡
1763,Czechia,Gay men,All,DEXh14,"Thinking about the child / children that you raise together with your partner, what is the legal situation of your family?","My partner is the legal guardian of one or more children, but I am not",35,‡
1764,Germany,Gay men,All,DEXh14,"Thinking about the child / children that you raise together with your partner, what is the legal situation of your family?",We are both legal guardian of one or more children,46,
1765,Germany,Gay men,All,DEXh14,"Thinking about the child / children that you raise together with your partner, what is the legal situation of your family?","I am a legal guardian of one or more children, but my partner is not",27,
1766,Germany,Gay men,All,DEXh14,"Thinking about the child / children that you raise together with your partner, what is the legal situation of your family?","My partner is the legal guardian of one or more children, but I am not",28,
1767,Denmark,Gay men,All,DEXh14,"Thinking about the child / children that you raise together with your partner, what is the legal situation of your family?",We are both legal guardian of one or more children,14,‡
1768,Denmark,Gay men,All,DEXh14,"Thinking about the child / children that you raise together with your partner, what is the legal situation of your family?","I am a legal guardian of one or more children, but my partner is not",35,
1769,Denmark,Gay men,All,DEXh14,"Thinking about the child / children that you raise together with your partner, what is the legal situation of your family?","My partner is the legal guardian of one or more children, but I am not",53,
1770,Estonia,Gay men,All,DEXh14,"Thinking about the child / children that you raise together with your partner, what is the legal situation of your family?",We are both legal guardian of one or more children,:, [1] 
1771,Estonia,Gay men,All,DEXh14,"Thinking about the child / children that you raise together with your partner, what is the legal situation of your family?","I am a legal guardian of one or more children, but my partner is not",:, [1] 
1772,Estonia,Gay men,All,DEXh14,"Thinking about the child / children that you raise together with your partner, what is the legal situation of your family?","My partner is the legal guardian of one or more children, but I am not",:, [1] 
1773,Greece,Gay men,All,DEXh14,"Thinking about the child / children that you raise together with your partner, what is the legal situation of your family?",We are both legal guardian of one or more children,:, [1] 
1774,Greece,Gay men,All,DEXh14,"Thinking about the child / children that you raise together with your partner, what is the legal situation of your family?","I am a legal guardian of one or more children, but my partner is not",:, [1] 
1775,Greece,Gay men,All,DEXh14,"Thinking about the child / children that you raise together with your partner, what is the legal situation of your family?","My partner is the legal guardian of one or more children, but I am not",:, [1] 
1776,Spain,Gay men,All,DEXh14,"Thinking about the child / children that you raise together with your partner, what is the legal situation of your family?",We are both legal guardian of one or more children,67,
1777,Spain,Gay men,All,DEXh14,"Thinking about the child / children that you raise together with your partner, what is the legal situation of your family?","I am a legal guardian of one or more children, but my partner is not",16,‡
1778,Spain,Gay men,All,DEXh14,"Thinking about the child / children that you raise together with your partner, what is the legal situation of your family?","My partner is the legal guardian of one or more children, but I am not",17,
1779,Finland,Gay men,All,DEXh14,"Thinking about the child / children that you raise together with your partner, what is the legal situation of your family?",We are both legal guardian of one or more children,:, [1] 
1780,Finland,Gay men,All,DEXh14,"Thinking about the child / children that you raise together with your partner, what is the legal situation of your family?","I am a legal guardian of one or more children, but my partner is not",:, [1] 
1781,Finland,Gay men,All,DEXh14,"Thinking about the child / children that you raise together with your partner, what is the legal situation of your family?","My partner is the legal guardian of one or more children, but I am not",:, [1] 
1782,Poland,Bisexual women,All,DEXh14,"Thinking about the child / children that you raise together with your partner, what is the legal situation of your family?","My partner is the legal guardian of one or more children, but I am not",11,‡
1783,Portugal,Bisexual women,All,DEXh14,"Thinking about the child / children that you raise together with your partner, what is the legal situation of your family?",We are both legal guardian of one or more children,56,‡
1784,Portugal,Bisexual women,All,DEXh14,"Thinking about the child / children that you raise together with your partner, what is the legal situation of your family?","I am a legal guardian of one or more children, but my partner is not",40,‡
1785,Portugal,Bisexual women,All,DEXh14,"Thinking about the child / children that you raise together with your partner, what is the legal situation of your family?","My partner is the legal guardian of one or more children, but I am not",5,‡
1786,Romania,Bisexual women,All,DEXh14,"Thinking about the child / children that you raise together with your partner, what is the legal situation of your family?",We are both legal guardian of one or more children,:, [1] 
1787,Romania,Bisexual women,All,DEXh14,"Thinking about the child / children that you raise together with your partner, what is the legal situation of your family?","I am a legal guardian of one or more children, but my partner is not",:, [1] 
1788,Romania,Bisexual women,All,DEXh14,"Thinking about the child / children that you raise together with your partner, what is the legal situation of your family?","My partner is the legal guardian of one or more children, but I am not",:, [1] 
1789,Sweden,Bisexual women,All,DEXh14,"Thinking about the child / children that you raise together with your partner, what is the legal situation of your family?",We are both legal guardian of one or more children,75,‡
1790,Sweden,Bisexual women,All,DEXh14,"Thinking about the child / children that you raise together with your partner, what is the legal situation of your family?","I am a legal guardian of one or more children, but my partner is not",7,‡
1791,Sweden,Bisexual women,All,DEXh14,"Thinking about the child / children that you raise together with your partner, what is the legal situation of your family?","My partner is the legal guardian of one or more children, but I am not",18,‡
1792,Slovenia,Bisexual women,All,DEXh14,"Thinking about the child / children that you raise together with your partner, what is the legal situation of your family?",We are both legal guardian of one or more children,:, [1] 
1793,Slovenia,Bisexual women,All,DEXh14,"Thinking about the child / children that you raise together with your partner, what is the legal situation of your family?","I am a legal guardian of one or more children, but my partner is not",:, [1] 
1794,Slovenia,Bisexual women,All,DEXh14,"Thinking about the child / children that you raise together with your partner, what is the legal situation of your family?","My partner is the legal guardian of one or more children, but I am not",:, [1] 
1795,Slovakia,Bisexual women,All,DEXh14,"Thinking about the child / children that you raise together with your partner, what is the legal situation of your family?",We are both legal guardian of one or more children,61,‡
1796,Slovakia,Bisexual women,All,DEXh14,"Thinking about the child / children that you raise together with your partner, what is the legal situation of your family?","I am a legal guardian of one or more children, but my partner is not",30,‡
1797,Slovakia,Bisexual women,All,DEXh14,"Thinking about the child / children that you raise together with your partner, what is the legal situation of your family?","My partner is the legal guardian of one or more children, but I am not",9,‡
1798,United Kingdom,Bisexual women,All,DEXh14,"Thinking about the child / children that you raise together with your partner, what is the legal situation of your family?",We are both legal guardian of one or more children,83,
1799,United Kingdom,Bisexual women,All,DEXh14,"Thinking about the child / children that you raise together with your partner, what is the legal situation of your family?","I am a legal guardian of one or more children, but my partner is not",14,‡
1800,United Kingdom,Bisexual women,All,DEXh14,"Thinking about the child / children that you raise together with your partner, what is the legal situation of your family?","My partner is the legal guardian of one or more children, but I am not",7,‡
1801,EU-28,Bisexual women,All,DEXh14,"Thinking about the child / children that you raise together with your partner, what is the legal situation of your family?",We are both legal guardian of one or more children,67,
1802,EU-28,Bisexual women,All,DEXh14,"Thinking about the child / children that you raise together with your partner, what is the legal situation of your family?","I am a legal guardian of one or more children, but my partner is not",26,
1803,Malta,Gay men,All,DEXh14,"Thinking about the child / children that you raise together with your partner, what is the legal situation of your family?",We are both legal guardian of one or more children,:, [1] 
1804,Malta,Gay men,All,DEXh14,"Thinking about the child / children that you raise together with your partner, what is the legal situation of your family?","I am a legal guardian of one or more children, but my partner is not",:, [1] 
1805,Malta,Gay men,All,DEXh14,"Thinking about the child / children that you raise together with your partner, what is the legal situation of your family?","My partner is the legal guardian of one or more children, but I am not",:, [1] 
1806,Netherlands,Gay men,All,DEXh14,"Thinking about the child / children that you raise together with your partner, what is the legal situation of your family?",We are both legal guardian of one or more children,49,
1807,Netherlands,Gay men,All,DEXh14,"Thinking about the child / children that you raise together with your partner, what is the legal situation of your family?","I am a legal guardian of one or more children, but my partner is not",27,‡
1808,Netherlands,Gay men,All,DEXh14,"Thinking about the child / children that you raise together with your partner, what is the legal situation of your family?","My partner is the legal guardian of one or more children, but I am not",24,‡
1809,Poland,Gay men,All,DEXh14,"Thinking about the child / children that you raise together with your partner, what is the legal situation of your family?",We are both legal guardian of one or more children,28,‡
1810,Poland,Gay men,All,DEXh14,"Thinking about the child / children that you raise together with your partner, what is the legal situation of your family?","I am a legal guardian of one or more children, but my partner is not",46,‡
1811,Poland,Gay men,All,DEXh14,"Thinking about the child / children that you raise together with your partner, what is the legal situation of your family?","My partner is the legal guardian of one or more children, but I am not",26,‡
1812,Portugal,Gay men,All,DEXh14,"Thinking about the child / children that you raise together with your partner, what is the legal situation of your family?",We are both legal guardian of one or more children,40,‡
1813,Bulgaria,Bisexual men,All,DEXh14,"Thinking about the child / children that you raise together with your partner, what is the legal situation of your family?","My partner is the legal guardian of one or more children, but I am not",:, [1] 
1814,Cyprus,Bisexual men,All,DEXh14,"Thinking about the child / children that you raise together with your partner, what is the legal situation of your family?",We are both legal guardian of one or more children,:, [1] 
1815,Cyprus,Bisexual men,All,DEXh14,"Thinking about the child / children that you raise together with your partner, what is the legal situation of your family?","I am a legal guardian of one or more children, but my partner is not",:, [1] 
1816,Cyprus,Bisexual men,All,DEXh14,"Thinking about the child / children that you raise together with your partner, what is the legal situation of your family?","My partner is the legal guardian of one or more children, but I am not",:, [1] 
1817,Czechia,Bisexual men,All,DEXh14,"Thinking about the child / children that you raise together with your partner, what is the legal situation of your family?",We are both legal guardian of one or more children,78,‡
1818,Czechia,Bisexual men,All,DEXh14,"Thinking about the child / children that you raise together with your partner, what is the legal situation of your family?","I am a legal guardian of one or more children, but my partner is not",0,‡
1819,Czechia,Bisexual men,All,DEXh14,"Thinking about the child / children that you raise together with your partner, what is the legal situation of your family?","My partner is the legal guardian of one or more children, but I am not",21,‡
1820,Germany,Bisexual men,All,DEXh14,"Thinking about the child / children that you raise together with your partner, what is the legal situation of your family?",We are both legal guardian of one or more children,88,
1821,Germany,Bisexual men,All,DEXh14,"Thinking about the child / children that you raise together with your partner, what is the legal situation of your family?","I am a legal guardian of one or more children, but my partner is not",5,‡
1822,Germany,Bisexual men,All,DEXh14,"Thinking about the child / children that you raise together with your partner, what is the legal situation of your family?","My partner is the legal guardian of one or more children, but I am not",9,‡
1823,Denmark,Bisexual men,All,DEXh14,"Thinking about the child / children that you raise together with your partner, what is the legal situation of your family?",We are both legal guardian of one or more children,:, [1] 
1824,Slovakia,Gay men,All,DEXh14,"Thinking about the child / children that you raise together with your partner, what is the legal situation of your family?",We are both legal guardian of one or more children,:, [1] 
1825,Slovakia,Gay men,All,DEXh14,"Thinking about the child / children that you raise together with your partner, what is the legal situation of your family?","I am a legal guardian of one or more children, but my partner is not",:, [1] 
1826,Slovakia,Gay men,All,DEXh14,"Thinking about the child / children that you raise together with your partner, what is the legal situation of your family?","My partner is the legal guardian of one or more children, but I am not",:, [1] 
1827,United Kingdom,Gay men,All,DEXh14,"Thinking about the child / children that you raise together with your partner, what is the legal situation of your family?",We are both legal guardian of one or more children,62,
1828,United Kingdom,Gay men,All,DEXh14,"Thinking about the child / children that you raise together with your partner, what is the legal situation of your family?","I am a legal guardian of one or more children, but my partner is not",22,‡
1829,United Kingdom,Gay men,All,DEXh14,"Thinking about the child / children that you raise together with your partner, what is the legal situation of your family?","My partner is the legal guardian of one or more children, but I am not",17,‡
1830,EU-28,Gay men,All,DEXh14,"Thinking about the child / children that you raise together with your partner, what is the legal situation of your family?",We are both legal guardian of one or more children,44,
1831,EU-28,Gay men,All,DEXh14,"Thinking about the child / children that you raise together with your partner, what is the legal situation of your family?","I am a legal guardian of one or more children, but my partner is not",30,
1832,EU-28,Gay men,All,DEXh14,"Thinking about the child / children that you raise together with your partner, what is the legal situation of your family?","My partner is the legal guardian of one or more children, but I am not",28,
1833,North Macedonia,Gay men,All,DEXh14,"Thinking about the child / children that you raise together with your partner, what is the legal situation of your family?",We are both legal guardian of one or more children,:, [1] 
